factor_id,horizon,month,long_short_return,long_leg_return,short_leg_return,n_long,n_short,positive_ls
mom_10h,1h,2024-07,-0.00010765,-0.00015909,-5.143e-05,744,744,False
mom_10h,1h,2024-08,-0.00025998,-0.00037001,-0.00011004,744,744,False
mom_10h,1h,2024-09,2.216e-05,0.00030802,0.00028586,720,720,True
mom_10h,1h,2024-10,-0.00018662,-7.477e-05,0.00011186,744,744,False
mom_10h,1h,2024-11,-4.79e-05,0.00079437,0.00084227,720,720,False
mom_10h,1h,2024-12,-0.00014833,-0.00017485,-2.652e-05,744,744,False
mom_10h,1h,2025-01,0.00013951,-0.0002569,-0.00039641,744,744,True
mom_10h,1h,2025-02,5.612e-05,-0.0004003,-0.00045642,672,672,True
mom_10h,1h,2025-03,-8.3e-05,-0.00035316,-0.00027016,744,744,False
mom_10h,1h,2025-04,-0.00040524,8.048e-05,0.00048573,720,720,False
mom_10h,1h,2025-05,0.00030513,0.00024141,-6.372e-05,744,744,True
mom_10h,1h,2025-06,-0.00025562,-0.0003123,-5.668e-05,720,720,False
mom_10h,1h,2025-07,0.00015475,0.00039849,0.00024375,744,744,True
mom_10h,1h,2025-08,0.00012388,0.00028688,0.000163,744,744,True
mom_10h,1h,2025-09,0.00053957,0.00052044,-1.913e-05,720,720,True
mom_10h,1h,2025-10,0.00022361,0.00019942,-2.419e-05,744,744,True
mom_10h,1h,2025-11,8.937e-05,-4.235e-05,-0.00013173,720,720,True
mom_10h,1h,2025-12,-1.105e-05,-1.518e-05,-4.13e-06,744,744,False
mom_10h,1h,2026-01,1.663e-05,-9.482e-05,-0.00011145,744,744,True
mom_10h,1h,2026-02,7.929e-05,-5.247e-05,-0.00013176,672,672,True
mom_10h,1h,2026-03,-6.851e-05,-2.42e-05,4.431e-05,744,744,False
mom_10h,1h,2026-04,0.00014411,0.00059524,0.00045113,720,720,True
mom_10h,1h,2026-05,-7.884e-05,0.00011075,0.00018959,744,744,False
mom_10h,1h,2026-06,0.00020669,-8.709e-05,-0.00029378,288,288,True
mom_10h,24h,2024-06,0.00154947,-0.00847523,-0.0100247,709,709,True
mom_10h,24h,2024-07,0.00184991,-0.00139133,-0.00324124,744,744,True
mom_10h,24h,2024-08,1.52e-06,-0.0044164,-0.00441792,744,744,True
mom_10h,24h,2024-09,0.00078912,0.0077022,0.00691308,720,720,True
mom_10h,24h,2024-10,-0.00125334,-0.00199369,-0.00074035,744,744,False
mom_10h,24h,2024-11,0.00047052,0.01983675,0.01936622,720,720,True
mom_10h,24h,2024-12,-0.00146092,-0.00337574,-0.00191482,744,744,False
mom_10h,24h,2025-01,0.00282688,-0.0077319,-0.01055878,744,744,True
mom_10h,24h,2025-02,0.00163551,-0.00809734,-0.00973285,672,672,True
mom_10h,24h,2025-03,-6.248e-05,-0.00718764,-0.00712516,744,744,False
mom_10h,24h,2025-04,0.00246745,0.00819178,0.00572433,720,720,True
mom_10h,24h,2025-05,-9.311e-05,0.00091984,0.00101295,744,744,False
mom_10h,24h,2025-06,-0.00056069,-0.00419717,-0.00363648,720,720,False
mom_10h,24h,2025-07,0.00291722,0.00787231,0.00495509,744,744,True
mom_10h,24h,2025-08,0.0067573,0.00789008,0.00113278,744,744,True
mom_10h,24h,2025-09,0.00437351,0.00826995,0.00389644,720,720,True
mom_10h,24h,2025-10,-0.0014079,0.00119603,0.00260392,744,744,False
mom_10h,24h,2025-11,0.00066358,-0.00646087,-0.00712444,720,720,True
mom_10h,24h,2025-12,-0.00338407,0.00039948,0.00378355,744,744,False
mom_10h,24h,2026-01,0.0041979,-0.00031921,-0.00451711,744,744,True
mom_10h,24h,2026-02,-0.00278926,-0.00307699,-0.00028774,672,672,False
mom_10h,24h,2026-03,0.00104235,0.00136586,0.00032351,744,744,True
mom_10h,24h,2026-04,0.00095456,0.0123532,0.01139864,720,720,True
mom_10h,24h,2026-05,0.0015364,0.003668,0.00213161,744,744,True
mom_10h,24h,2026-06,0.01419744,0.00236407,-0.01183337,265,265,True
mom_10h,4h,2024-06,0.00080244,-0.00078928,-0.00159172,709,709,True
mom_10h,4h,2024-07,-0.00062253,-0.0004435,0.00017904,744,744,False
mom_10h,4h,2024-08,-0.00029926,-0.00112149,-0.00082223,744,744,False
mom_10h,4h,2024-09,0.00055849,0.00152444,0.00096595,720,720,True
mom_10h,4h,2024-10,-0.00035594,-0.0003855,-2.957e-05,744,744,False
mom_10h,4h,2024-11,-0.00022853,0.003149,0.00337753,720,720,False
mom_10h,4h,2024-12,0.00047481,-3.344e-05,-0.00050825,744,744,True
mom_10h,4h,2025-01,0.00032383,-0.00105327,-0.00137711,744,744,True
mom_10h,4h,2025-02,0.00128181,-0.00112387,-0.00240568,672,672,True
mom_10h,4h,2025-03,-8.217e-05,-0.00133193,-0.00124976,744,744,False
mom_10h,4h,2025-04,-0.00020848,0.00100771,0.00121619,720,720,False
mom_10h,4h,2025-05,0.00127247,0.00085317,-0.0004193,744,744,True
mom_10h,4h,2025-06,-0.00136037,-0.00121252,0.00014785,720,720,False
mom_10h,4h,2025-07,0.00079603,0.00145185,0.00065583,744,744,True
mom_10h,4h,2025-08,0.00096263,0.00130853,0.0003459,744,744,True
mom_10h,4h,2025-09,0.00132707,0.00158677,0.0002597,720,720,True
mom_10h,4h,2025-10,0.00085451,0.00085405,-4.6e-07,744,744,True
mom_10h,4h,2025-11,-0.00028113,-0.0010098,-0.00072867,720,720,False
mom_10h,4h,2025-12,-0.00034175,-0.0001234,0.00021835,744,744,False
mom_10h,4h,2026-01,0.00142768,0.0004399,-0.00098778,744,744,True
mom_10h,4h,2026-02,0.00027444,-3.443e-05,-0.00030887,672,672,True
mom_10h,4h,2026-03,-0.00018102,-0.00014577,3.525e-05,744,744,False
mom_10h,4h,2026-04,0.00104925,0.00246683,0.00141757,720,720,True
mom_10h,4h,2026-05,8.338e-05,0.00056094,0.00047756,744,744,True
mom_10h,4h,2026-06,0.0004884,-0.00055065,-0.00103905,285,285,True
mom_10h,72h,2024-06,0.00730005,-0.02715956,-0.03445962,709,709,True
mom_10h,72h,2024-07,-0.00363917,-0.00858784,-0.00494867,744,744,False
mom_10h,72h,2024-08,0.00145751,-0.00902617,-0.01048369,744,744,True
mom_10h,72h,2024-09,-0.00124162,0.01547986,0.01672147,720,720,False
mom_10h,72h,2024-10,-0.00548156,-0.00351728,0.00196427,744,744,False
mom_10h,72h,2024-11,0.00995692,0.06684388,0.05688696,720,720,True
mom_10h,72h,2024-12,-0.00165734,-0.00737217,-0.00571483,744,744,False
mom_10h,72h,2025-01,0.00554259,-0.03923195,-0.04477454,744,744,True
mom_10h,72h,2025-02,-0.00289701,-0.01261736,-0.00972036,672,672,False
mom_10h,72h,2025-03,-0.00405252,-0.03002631,-0.02597379,744,744,False
mom_10h,72h,2025-04,0.00997704,0.0288374,0.01886036,720,720,True
mom_10h,72h,2025-05,0.00493864,0.00936728,0.00442864,744,744,True
mom_10h,72h,2025-06,-0.00592417,-0.01318133,-0.00725716,720,720,False
mom_10h,72h,2025-07,0.00346895,0.01735319,0.01388424,744,744,True
mom_10h,72h,2025-08,0.02359431,0.03037078,0.00677647,744,744,True
mom_10h,72h,2025-09,0.02030773,0.03489842,0.0145907,720,720,True
mom_10h,72h,2025-10,0.00666092,0.0035437,-0.00311721,744,744,True
mom_10h,72h,2025-11,-0.00487834,-0.01774739,-0.01286906,720,720,False
mom_10h,72h,2025-12,-0.00413757,0.00440677,0.00854434,744,744,False
mom_10h,72h,2026-01,0.00987092,-0.00596426,-0.01583519,744,744,True
mom_10h,72h,2026-02,0.00217067,-0.00263144,-0.00480211,672,672,True
mom_10h,72h,2026-03,-0.00012644,0.00139416,0.0015206,744,744,False
mom_10h,72h,2026-04,0.01102986,0.04336716,0.0323373,720,720,True
mom_10h,72h,2026-05,0.00710333,0.00794788,0.00084455,744,744,True
mom_10h,72h,2026-06,0.01064332,-0.02055432,-0.03119764,217,217,True
mom_120h,1h,2024-06,0.00022714,-0.00048127,-0.00070841,599,599,True
mom_120h,1h,2024-07,7.13e-05,-4.392e-05,-0.00011521,744,744,True
mom_120h,1h,2024-08,-6.468e-05,-0.0002488,-0.00018412,744,744,False
mom_120h,1h,2024-09,-9.51e-05,0.00023031,0.00032541,720,720,False
mom_120h,1h,2024-10,-0.00010008,-7.32e-05,2.688e-05,744,744,False
mom_120h,1h,2024-11,0.00022381,0.00082964,0.00060583,720,720,True
mom_120h,1h,2024-12,3.043e-05,-4.173e-05,-7.216e-05,744,744,True
mom_120h,1h,2025-01,0.00034098,-8.172e-05,-0.0004227,744,744,True
mom_120h,1h,2025-02,-5.353e-05,-0.0003611,-0.00030757,672,672,False
mom_120h,1h,2025-03,1.518e-05,-0.00031184,-0.00032702,744,744,True
mom_120h,1h,2025-04,7.836e-05,0.00032982,0.00025146,720,720,True
mom_120h,1h,2025-05,8.567e-05,9.676e-05,1.109e-05,744,744,True
mom_120h,1h,2025-06,-0.00021672,-0.00023176,-1.504e-05,720,720,False
mom_120h,1h,2025-07,-0.00011433,0.00012797,0.0002423,744,744,False
mom_120h,1h,2025-08,0.000199,0.00028343,8.443e-05,744,744,True
mom_120h,1h,2025-09,0.00014359,0.00018579,4.22e-05,720,720,True
mom_120h,1h,2025-10,0.00015104,0.00018847,3.743e-05,744,744,True
mom_120h,1h,2025-11,-4.415e-05,-0.00011658,-7.243e-05,720,720,False
mom_120h,1h,2025-12,5.696e-05,4.742e-05,-9.54e-06,744,744,True
mom_120h,1h,2026-01,0.00040344,0.00013705,-0.00026639,744,744,True
mom_120h,1h,2026-02,8.6e-05,-7.434e-05,-0.00016035,672,672,True
mom_120h,1h,2026-03,0.0001266,6.542e-05,-6.118e-05,744,744,True
mom_120h,1h,2026-04,7.719e-05,0.00046026,0.00038307,720,720,True
mom_120h,1h,2026-05,0.00022116,0.00028385,6.269e-05,744,744,True
mom_120h,1h,2026-06,-0.00018822,-0.0003455,-0.00015728,288,288,False
mom_120h,24h,2024-06,0.00274207,-0.01240935,-0.01515142,599,599,True
mom_120h,24h,2024-07,-0.00108302,-0.00220619,-0.00112317,744,744,False
mom_120h,24h,2024-08,-0.00215934,-0.00532814,-0.0031688,744,744,False
mom_120h,24h,2024-09,0.00142677,0.00796682,0.00654005,720,720,True
mom_120h,24h,2024-10,-0.00314952,-0.00288212,0.0002674,744,744,False
mom_120h,24h,2024-11,0.0060889,0.0209417,0.0148528,720,720,True
mom_120h,24h,2024-12,0.00249931,-0.00056405,-0.00306335,744,744,True
mom_120h,24h,2025-01,0.00545792,-0.00573315,-0.01119107,744,744,True
mom_120h,24h,2025-02,-0.00346233,-0.00960709,-0.00614476,672,672,False
mom_120h,24h,2025-03,-0.00134171,-0.00676022,-0.0054185,744,744,False
mom_120h,24h,2025-04,0.00739943,0.01010349,0.00270407,720,720,True
mom_120h,24h,2025-05,-0.0031943,6.726e-05,0.00326156,744,744,False
mom_120h,24h,2025-06,-0.00142025,-0.00472705,-0.00330679,720,720,False
mom_120h,24h,2025-07,-0.00045435,0.0059017,0.00635605,744,744,False
mom_120h,24h,2025-08,0.00597628,0.00741534,0.00143906,744,744,True
mom_120h,24h,2025-09,0.00269485,0.00617962,0.00348477,720,720,True
mom_120h,24h,2025-10,0.00253857,0.00424023,0.00170166,744,744,True
mom_120h,24h,2025-11,-0.00145377,-0.00612543,-0.00467166,720,720,False
mom_120h,24h,2025-12,0.00204004,0.00325131,0.00121127,744,744,True
mom_120h,24h,2026-01,0.00912321,0.00170773,-0.00741548,744,744,True
mom_120h,24h,2026-02,0.0057414,0.00079007,-0.00495133,672,672,True
mom_120h,24h,2026-03,0.00262575,0.0023498,-0.00027595,744,744,True
mom_120h,24h,2026-04,0.00093446,0.01081995,0.0098855,720,720,True
mom_120h,24h,2026-05,0.00445399,0.00555455,0.00110057,744,744,True
mom_120h,24h,2026-06,-0.0086756,-0.01024895,-0.00157336,265,265,False
mom_120h,4h,2024-06,0.00083074,-0.00186619,-0.00269692,599,599,True
mom_120h,4h,2024-07,9.323e-05,-0.0002456,-0.00033883,744,744,True
mom_120h,4h,2024-08,-0.00050292,-0.00107037,-0.00056745,744,744,False
mom_120h,4h,2024-09,-8.96e-05,0.00120041,0.00129001,720,720,False
mom_120h,4h,2024-10,-0.00041588,-0.00048993,-7.405e-05,744,744,False
mom_120h,4h,2024-11,0.00099083,0.00340965,0.00241881,720,720,True
mom_120h,4h,2024-12,0.00046848,4.488e-05,-0.00042359,744,744,True
mom_120h,4h,2025-01,0.00097195,-0.00057124,-0.00154319,744,744,True
mom_120h,4h,2025-02,-0.00023495,-0.00153625,-0.0013013,672,672,False
mom_120h,4h,2025-03,-9.176e-05,-0.00125609,-0.00116433,744,744,False
mom_120h,4h,2025-04,0.00074271,0.00137814,0.00063543,720,720,True
mom_120h,4h,2025-05,0.00032621,0.00039982,7.361e-05,744,744,True
mom_120h,4h,2025-06,-0.00077524,-0.00080635,-3.111e-05,720,720,False
mom_120h,4h,2025-07,-0.00030559,0.00061843,0.00092402,744,744,False
mom_120h,4h,2025-08,0.00091376,0.00119244,0.00027867,744,744,True
mom_120h,4h,2025-09,0.00063156,0.00079697,0.00016541,720,720,True
mom_120h,4h,2025-10,0.00066404,0.00081959,0.00015555,744,744,True
mom_120h,4h,2025-11,-0.00014264,-0.00072294,-0.00058029,720,720,False
mom_120h,4h,2025-12,-5.751e-05,0.00022791,0.00028542,744,744,False
mom_120h,4h,2026-01,0.00162573,0.00053557,-0.00109016,744,744,True
mom_120h,4h,2026-02,0.00056832,1.258e-05,-0.00055574,672,672,True
mom_120h,4h,2026-03,0.00038054,0.00013377,-0.00024676,744,744,True
mom_120h,4h,2026-04,0.00029051,0.0016598,0.00136929,720,720,True
mom_120h,4h,2026-05,0.00093418,0.00108056,0.00014637,744,744,True
mom_120h,4h,2026-06,-0.00090121,-0.00171982,-0.00081861,285,285,False
mom_120h,72h,2024-06,0.00479965,-0.03469104,-0.03949069,599,599,True
mom_120h,72h,2024-07,-0.00854696,-0.01088918,-0.00234222,744,744,False
mom_120h,72h,2024-08,-0.01191705,-0.01626165,-0.0043446,744,744,False
mom_120h,72h,2024-09,0.00388824,0.01758343,0.01369519,720,720,True
mom_120h,72h,2024-10,-0.00200034,-0.00326986,-0.00126953,744,744,False
mom_120h,72h,2024-11,0.02094769,0.07109432,0.05014663,720,720,True
mom_120h,72h,2024-12,0.00285588,-0.00312107,-0.00597694,744,744,True
mom_120h,72h,2025-01,0.01542225,-0.03158861,-0.04701086,744,744,True
mom_120h,72h,2025-02,-0.00605277,-0.01246451,-0.00641174,672,672,False
mom_120h,72h,2025-03,-0.00422902,-0.02778481,-0.02355578,744,744,False
mom_120h,72h,2025-04,0.01095982,0.02605947,0.01509966,720,720,True
mom_120h,72h,2025-05,-0.01881599,-0.00197413,0.01684186,744,744,False
mom_120h,72h,2025-06,0.00590454,-0.00851166,-0.01441621,720,720,True
mom_120h,72h,2025-07,-0.00509559,0.00931519,0.01441078,744,744,False
mom_120h,72h,2025-08,0.0229008,0.02774992,0.00484912,744,744,True
mom_120h,72h,2025-09,0.02452731,0.03279778,0.00827047,720,720,True
mom_120h,72h,2025-10,0.03751827,0.02185539,-0.01566288,744,744,True
mom_120h,72h,2025-11,-0.00653252,-0.01438048,-0.00784796,720,720,False
mom_120h,72h,2025-12,0.00790721,0.01036359,0.00245638,744,744,True
mom_120h,72h,2026-01,0.02682374,0.00193804,-0.02488571,744,744,True
mom_120h,72h,2026-02,0.01468415,0.00348553,-0.01119862,672,672,True
mom_120h,72h,2026-03,0.00729891,0.00499383,-0.00230508,744,744,True
mom_120h,72h,2026-04,0.00674269,0.0375876,0.03084491,720,720,True
mom_120h,72h,2026-05,0.00727713,0.00629388,-0.00098324,744,744,True
mom_120h,72h,2026-06,-0.02735903,-0.04117464,-0.01381561,217,217,False
mom_20h,1h,2024-06,0.00011842,-0.00029697,-0.00041538,699,699,True
mom_20h,1h,2024-07,-4.327e-05,-9.567e-05,-5.24e-05,744,744,False
mom_20h,1h,2024-08,-0.00014699,-0.00026976,-0.00012277,744,744,False
mom_20h,1h,2024-09,0.00013783,0.0004017,0.00026387,720,720,True
mom_20h,1h,2024-10,-0.00014744,-0.00010472,4.272e-05,744,744,False
mom_20h,1h,2024-11,0.00021876,0.00090605,0.0006873,720,720,True
mom_20h,1h,2024-12,-0.00018684,-0.00022709,-4.025e-05,744,744,False
mom_20h,1h,2025-01,3.784e-05,-0.00033362,-0.00037146,744,744,True
mom_20h,1h,2025-02,-6.073e-05,-0.00043999,-0.00037926,672,672,False
mom_20h,1h,2025-03,-0.00015373,-0.00044321,-0.00028949,744,744,False
mom_20h,1h,2025-04,3.035e-05,0.00025084,0.0002205,720,720,True
mom_20h,1h,2025-05,5.132e-05,0.00012395,7.262e-05,744,744,True
mom_20h,1h,2025-06,-3.8e-05,-0.00015371,-0.00011572,720,720,False
mom_20h,1h,2025-07,0.00038334,0.00048701,0.00010367,744,744,True
mom_20h,1h,2025-08,0.00034927,0.00042816,7.889e-05,744,744,True
mom_20h,1h,2025-09,0.00052569,0.0005062,-1.949e-05,720,720,True
mom_20h,1h,2025-10,0.00046925,0.00032483,-0.00014441,744,744,True
mom_20h,1h,2025-11,0.00014228,-7.275e-05,-0.00021502,720,720,True
mom_20h,1h,2025-12,8e-08,-4.18e-06,-4.26e-06,744,744,True
mom_20h,1h,2026-01,0.0001442,5.71e-06,-0.00013849,744,744,True
mom_20h,1h,2026-02,0.00012178,-7.89e-06,-0.00012967,672,672,True
mom_20h,1h,2026-03,0.00014945,7.029e-05,-7.916e-05,744,744,True
mom_20h,1h,2026-04,0.00032761,0.00069014,0.00036252,720,720,True
mom_20h,1h,2026-05,-0.00015402,9.06e-05,0.00024462,744,744,False
mom_20h,1h,2026-06,0.00075704,0.00018401,-0.00057303,288,288,True
mom_20h,24h,2024-06,0.00318083,-0.00840088,-0.01158171,699,699,True
mom_20h,24h,2024-07,0.00217428,-0.00107125,-0.00324553,744,744,True
mom_20h,24h,2024-08,0.00012908,-0.00444838,-0.00457746,744,744,True
mom_20h,24h,2024-09,-0.00075169,0.00714778,0.00789947,720,720,False
mom_20h,24h,2024-10,-0.00401319,-0.00298035,0.00103284,744,744,False
mom_20h,24h,2024-11,0.00090383,0.01929512,0.01839129,720,720,True
mom_20h,24h,2024-12,-0.00059846,-0.00313322,-0.00253476,744,744,False
mom_20h,24h,2025-01,0.0061545,-0.0064896,-0.01264409,744,744,True
mom_20h,24h,2025-02,0.00369198,-0.00682051,-0.01051249,672,672,True
mom_20h,24h,2025-03,-0.00124884,-0.00744894,-0.0062001,744,744,False
mom_20h,24h,2025-04,0.00134275,0.00759898,0.00625623,720,720,True
mom_20h,24h,2025-05,-0.00269606,-0.00020596,0.0024901,744,744,False
mom_20h,24h,2025-06,-0.00160959,-0.00462632,-0.00301672,720,720,False
mom_20h,24h,2025-07,0.00229598,0.00760311,0.00530713,744,744,True
mom_20h,24h,2025-08,0.00540987,0.00700697,0.0015971,744,744,True
mom_20h,24h,2025-09,0.00754965,0.0092522,0.00170254,720,720,True
mom_20h,24h,2025-10,-0.00049176,0.00225528,0.00274704,744,744,False
mom_20h,24h,2025-11,-0.00086843,-0.00714683,-0.00627841,720,720,False
mom_20h,24h,2025-12,-0.00405879,0.00019335,0.00425214,744,744,False
mom_20h,24h,2026-01,0.00295054,-0.00063605,-0.00358659,744,744,True
mom_20h,24h,2026-02,-0.00160457,-0.00247064,-0.00086608,672,672,False
mom_20h,24h,2026-03,0.00081128,0.0011723,0.00036102,744,744,True
mom_20h,24h,2026-04,0.00029193,0.0119415,0.01164957,720,720,True
mom_20h,24h,2026-05,0.0039344,0.00516876,0.00123437,744,744,True
mom_20h,24h,2026-06,0.0181947,0.00391917,-0.01427553,265,265,True
mom_20h,4h,2024-06,0.00048484,-0.00115967,-0.00164452,699,699,True
mom_20h,4h,2024-07,-0.00011476,-0.00022598,-0.00011122,744,744,False
mom_20h,4h,2024-08,-0.00024077,-0.00101035,-0.00076958,744,744,False
mom_20h,4h,2024-09,0.00061662,0.00175092,0.0011343,720,720,True
mom_20h,4h,2024-10,-0.00014576,-0.00029124,-0.00014548,744,744,False
mom_20h,4h,2024-11,0.00034553,0.00322622,0.00288069,720,720,True
mom_20h,4h,2024-12,0.000119,-0.00040375,-0.00052275,744,744,True
mom_20h,4h,2025-01,0.00010281,-0.00125636,-0.00135916,744,744,True
mom_20h,4h,2025-02,0.00047166,-0.00137969,-0.00185135,672,672,True
mom_20h,4h,2025-03,-0.00076647,-0.00169448,-0.00092802,744,744,False
mom_20h,4h,2025-04,0.00120563,0.00172589,0.00052025,720,720,True
mom_20h,4h,2025-05,0.00040143,0.00044463,4.319e-05,744,744,True
mom_20h,4h,2025-06,-0.00027222,-0.00067953,-0.00040732,720,720,False
mom_20h,4h,2025-07,0.00170902,0.00181615,0.00010712,744,744,True
mom_20h,4h,2025-08,0.00161686,0.00173846,0.00012161,744,744,True
mom_20h,4h,2025-09,0.00189508,0.00176011,-0.00013496,720,720,True
mom_20h,4h,2025-10,0.00174381,0.00142857,-0.00031525,744,744,True
mom_20h,4h,2025-11,0.00051772,-0.00069045,-0.00120816,720,720,True
mom_20h,4h,2025-12,-0.00074825,-0.00033068,0.00041757,744,744,False
mom_20h,4h,2026-01,0.00110344,0.00030745,-0.00079599,744,744,True
mom_20h,4h,2026-02,4.659e-05,-0.00015259,-0.00019918,672,672,True
mom_20h,4h,2026-03,5.7e-05,-5.48e-05,-0.00011179,744,744,True
mom_20h,4h,2026-04,0.00138688,0.00256296,0.00117608,720,720,True
mom_20h,4h,2026-05,-0.00046135,0.00039053,0.00085188,744,744,False
mom_20h,4h,2026-06,0.00304718,0.00065716,-0.00239002,285,285,True
mom_20h,72h,2024-06,0.00940318,-0.02711189,-0.03651506,699,699,True
mom_20h,72h,2024-07,-0.00568338,-0.01013048,-0.0044471,744,744,False
mom_20h,72h,2024-08,0.00127684,-0.01058983,-0.01186666,744,744,True
mom_20h,72h,2024-09,-0.00372986,0.01374455,0.01747441,720,720,False
mom_20h,72h,2024-10,-0.01030095,-0.00637601,0.00392494,744,744,False
mom_20h,72h,2024-11,0.01563985,0.06760675,0.0519669,720,720,True
mom_20h,72h,2024-12,-0.00079033,-0.00703698,-0.00624665,744,744,False
mom_20h,72h,2025-01,0.00590938,-0.03955015,-0.04545953,744,744,True
mom_20h,72h,2025-02,-0.00600271,-0.01354794,-0.00754522,672,672,False
mom_20h,72h,2025-03,-0.00293098,-0.02890175,-0.02597077,744,744,False
mom_20h,72h,2025-04,0.01237729,0.03113648,0.01875919,720,720,True
mom_20h,72h,2025-05,0.00158505,0.00718203,0.00559698,744,744,True
mom_20h,72h,2025-06,-0.00967484,-0.01484553,-0.00517069,720,720,False
mom_20h,72h,2025-07,0.00573284,0.01832205,0.01258921,744,744,True
mom_20h,72h,2025-08,0.02470619,0.03071029,0.0060041,744,744,True
mom_20h,72h,2025-09,0.02662694,0.03681319,0.01018625,720,720,True
mom_20h,72h,2025-10,0.01650103,0.00941179,-0.00708924,744,744,True
mom_20h,72h,2025-11,-0.0074967,-0.01864733,-0.01115064,720,720,False
mom_20h,72h,2025-12,-0.00613794,0.00438475,0.01052269,744,744,False
mom_20h,72h,2026-01,0.01299616,-0.00410517,-0.01710133,744,744,True
mom_20h,72h,2026-02,0.0028214,-0.00245597,-0.00527737,672,672,True
mom_20h,72h,2026-03,0.00285063,0.00274868,-0.00010195,744,744,True
mom_20h,72h,2026-04,0.01585155,0.04605483,0.03020327,720,720,True
mom_20h,72h,2026-05,0.00875311,0.00924357,0.00049046,744,744,True
mom_20h,72h,2026-06,0.0099777,-0.0222635,-0.0322412,217,217,True
mom_40h,1h,2024-06,0.00014346,-0.0003506,-0.00049406,679,679,True
mom_40h,1h,2024-07,9.154e-05,2.9e-05,-6.254e-05,744,744,True
mom_40h,1h,2024-08,-3.746e-05,-0.00026773,-0.00023027,744,744,False
mom_40h,1h,2024-09,-0.00010932,0.00020324,0.00031256,720,720,False
mom_40h,1h,2024-10,-0.00025925,-0.00014053,0.00011872,744,744,False
mom_40h,1h,2024-11,6.945e-05,0.00081301,0.00074356,720,720,True
mom_40h,1h,2024-12,-5.613e-05,-0.00011328,-5.714e-05,744,744,False
mom_40h,1h,2025-01,0.00047643,-7.292e-05,-0.00054935,744,744,True
mom_40h,1h,2025-02,0.00042091,-0.00014852,-0.00056943,672,672,True
mom_40h,1h,2025-03,-7.567e-05,-0.00039243,-0.00031676,744,744,False
mom_40h,1h,2025-04,-0.00020277,0.00016774,0.00037051,720,720,False
mom_40h,1h,2025-05,-4.337e-05,5.775e-05,0.00010112,744,744,False
mom_40h,1h,2025-06,-0.00023204,-0.00023199,5e-08,720,720,False
mom_40h,1h,2025-07,9.938e-05,0.00031742,0.00021804,744,744,True
mom_40h,1h,2025-08,0.00018267,0.00025756,7.489e-05,744,744,True
mom_40h,1h,2025-09,0.00040293,0.00032578,-7.715e-05,720,720,True
mom_40h,1h,2025-10,0.00017281,0.00013778,-3.503e-05,744,744,True
mom_40h,1h,2025-11,-0.00014681,-0.00027792,-0.00013111,720,720,False
mom_40h,1h,2025-12,-0.00019913,-0.00013699,6.214e-05,744,744,False
mom_40h,1h,2026-01,0.00024605,0.00010947,-0.00013657,744,744,True
mom_40h,1h,2026-02,1.703e-05,-0.00010101,-0.00011804,672,672,True
mom_40h,1h,2026-03,0.00011918,4.274e-05,-7.644e-05,744,744,True
mom_40h,1h,2026-04,8.145e-05,0.00053546,0.00045401,720,720,True
mom_40h,1h,2026-05,0.0002083,0.00025759,4.929e-05,744,744,True
mom_40h,1h,2026-06,0.00059212,0.00018416,-0.00040796,288,288,True
mom_40h,24h,2024-06,0.00593442,-0.00735737,-0.01329179,679,679,True
mom_40h,24h,2024-07,-0.00221087,-0.00278897,-0.0005781,744,744,False
mom_40h,24h,2024-08,0.00036831,-0.00515904,-0.00552735,744,744,True
mom_40h,24h,2024-09,-0.00225519,0.0067199,0.00897509,720,720,False
mom_40h,24h,2024-10,-0.00401679,-0.00259246,0.00142434,744,744,False
mom_40h,24h,2024-11,0.00724274,0.02184608,0.01460334,720,720,True
mom_40h,24h,2024-12,-0.00022191,-0.00187622,-0.00165431,744,744,False
mom_40h,24h,2025-01,0.01037678,-0.00426344,-0.01464022,744,744,True
mom_40h,24h,2025-02,0.00142775,-0.00852422,-0.00995197,672,672,True
mom_40h,24h,2025-03,-0.00393378,-0.00926328,-0.0053295,744,744,False
