factor_id,month,liquidity_proxy_method,avg_turnover,median_turnover,max_turnover,n_observations,selected_basket_volume_median,selected_basket_volume_p10,participation_100000,participation_100000_selected_median,participation_1000000,participation_1000000_selected_median,participation_10000000,participation_10000000_selected_median
amihud_illiquidity_20h,2024-07,selected_basket_proxy,0.020577,0.02381,0.071429,744,1501054.21,26284.98,1.9e-05,1.9e-05,0.00019,0.00019,0.001904,0.001904
amihud_illiquidity_20h,2024-08,selected_basket_proxy,0.018467,0.022727,0.071429,744,1501054.21,26284.98,1.7e-05,1.7e-05,0.000171,0.000171,0.001709,0.001709
amihud_illiquidity_20h,2024-09,selected_basket_proxy,0.022391,0.022727,0.108696,720,1501054.21,26284.98,2.1e-05,2.1e-05,0.000207,0.000207,0.002072,0.002072
amihud_illiquidity_20h,2024-10,selected_basket_proxy,0.022655,0.020833,0.086957,724,1501054.21,26284.98,2.1e-05,2.1e-05,0.00021,0.00021,0.002096,0.002096
amihud_illiquidity_20h,2024-11,selected_basket_proxy,0.021803,0.02,0.083333,720,1501054.21,26284.98,2e-05,2e-05,0.000202,0.000202,0.002017,0.002017
amihud_illiquidity_20h,2024-12,selected_basket_proxy,0.019071,0.019231,0.08,744,1501054.21,26284.98,1.8e-05,1.8e-05,0.000176,0.000176,0.001765,0.001765
amihud_illiquidity_20h,2025-01,selected_basket_proxy,0.01895,0.017857,0.074074,744,1501054.21,26284.98,1.8e-05,1.8e-05,0.000175,0.000175,0.001753,0.001753
amihud_illiquidity_20h,2025-02,selected_basket_proxy,0.020057,0.016667,0.066667,672,1501054.21,26284.98,1.9e-05,1.9e-05,0.000186,0.000186,0.001856,0.001856
amihud_illiquidity_20h,2025-03,selected_basket_proxy,0.025453,0.016667,0.083333,744,1501054.21,26284.98,2.4e-05,2.4e-05,0.000236,0.000236,0.002355,0.002355
amihud_illiquidity_20h,2025-04,selected_basket_proxy,0.020193,0.015625,0.078125,720,1501054.21,26284.98,1.9e-05,1.9e-05,0.000187,0.000187,0.001868,0.001868
amihud_illiquidity_20h,2025-05,selected_basket_proxy,0.020243,0.014286,0.085714,744,1501054.21,26284.98,1.9e-05,1.9e-05,0.000187,0.000187,0.001873,0.001873
amihud_illiquidity_20h,2025-06,selected_basket_proxy,0.022778,0.026316,0.069444,720,1501054.21,26284.98,2.1e-05,2.1e-05,0.000211,0.000211,0.002108,0.002108
amihud_illiquidity_20h,2025-07,selected_basket_proxy,0.020256,0.013158,0.065789,744,1501054.21,26284.98,1.9e-05,1.9e-05,0.000187,0.000187,0.001874,0.001874
amihud_illiquidity_20h,2025-08,selected_basket_proxy,0.018922,0.012821,0.064103,744,1501054.21,26284.98,1.8e-05,1.8e-05,0.000175,0.000175,0.001751,0.001751
amihud_illiquidity_20h,2025-09,selected_basket_proxy,0.020833,0.023256,0.060976,720,1501054.21,26284.98,1.9e-05,1.9e-05,0.000193,0.000193,0.001928,0.001928
amihud_illiquidity_20h,2025-10,selected_basket_proxy,0.018883,0.021277,0.056818,744,1501054.21,26284.98,1.7e-05,1.7e-05,0.000175,0.000175,0.001747,0.001747
amihud_illiquidity_20h,2025-11,selected_basket_proxy,0.019538,0.020408,0.053191,720,1501054.21,26284.98,1.8e-05,1.8e-05,0.000181,0.000181,0.001808,0.001808
amihud_illiquidity_20h,2025-12,selected_basket_proxy,0.024061,0.020408,0.08,744,1501054.21,26284.98,2.2e-05,2.2e-05,0.000223,0.000223,0.002226,0.002226
amihud_illiquidity_20h,2026-01,selected_basket_proxy,0.022406,0.02,0.06,744,1501054.21,26284.98,2.1e-05,2.1e-05,0.000207,0.000207,0.002073,0.002073
amihud_illiquidity_20h,2026-02,selected_basket_proxy,0.021879,0.02,0.07,672,1501054.21,26284.98,2e-05,2e-05,0.000202,0.000202,0.002024,0.002024
amihud_illiquidity_20h,2026-03,selected_basket_proxy,0.025986,0.028846,0.068627,744,1501054.21,26284.98,2.4e-05,2.4e-05,0.00024,0.00024,0.002404,0.002404
amihud_illiquidity_20h,2026-04,selected_basket_proxy,0.026125,0.028846,0.076923,720,1501054.21,26284.98,2.4e-05,2.4e-05,0.000242,0.000242,0.002417,0.002417
amihud_illiquidity_20h,2026-05,selected_basket_proxy,0.023902,0.018868,0.056604,744,1501054.21,26284.98,2.2e-05,2.2e-05,0.000221,0.000221,0.002212,0.002212
amihud_illiquidity_20h,2026-06,selected_basket_proxy,0.023716,0.018868,0.056604,288,1501054.21,26284.98,2.2e-05,2.2e-05,0.000219,0.000219,0.002194,0.002194
qvol_ma_ratio_20_80,2024-06,selected_basket_proxy,0.074092,0.071429,0.325,640,1007378.37,42751.28,0.000102,0.000102,0.001022,0.001022,0.010215,0.010215
qvol_ma_ratio_20_80,2024-07,selected_basket_proxy,0.070757,0.071429,0.238095,744,1007378.37,42751.28,9.8e-05,9.8e-05,0.000976,0.000976,0.009755,0.009755
qvol_ma_ratio_20_80,2024-08,selected_basket_proxy,0.068198,0.071429,0.214286,744,1007378.37,42751.28,9.4e-05,9.4e-05,0.00094,0.00094,0.009403,0.009403
qvol_ma_ratio_20_80,2024-09,selected_basket_proxy,0.075049,0.068182,0.204545,720,1007378.37,42751.28,0.000103,0.000103,0.001035,0.001035,0.010347,0.010347
qvol_ma_ratio_20_80,2024-10,selected_basket_proxy,0.069076,0.0625,0.291667,744,1007378.37,42751.28,9.5e-05,9.5e-05,0.000952,0.000952,0.009524,0.009524
qvol_ma_ratio_20_80,2024-11,selected_basket_proxy,0.068082,0.0625,0.229167,720,1007378.37,42751.28,9.4e-05,9.4e-05,0.000939,0.000939,0.009387,0.009387
qvol_ma_ratio_20_80,2024-12,selected_basket_proxy,0.065497,0.06,0.2,744,1007378.37,42751.28,9e-05,9e-05,0.000903,0.000903,0.00903,0.00903
qvol_ma_ratio_20_80,2025-01,selected_basket_proxy,0.067931,0.068966,0.267857,744,1007378.37,42751.28,9.4e-05,9.4e-05,0.000937,0.000937,0.009366,0.009366
qvol_ma_ratio_20_80,2025-02,selected_basket_proxy,0.068364,0.066667,0.241379,672,1007378.37,42751.28,9.4e-05,9.4e-05,0.000943,0.000943,0.009425,0.009425
qvol_ma_ratio_20_80,2025-03,selected_basket_proxy,0.069964,0.066667,0.216667,744,1007378.37,42751.28,9.6e-05,9.6e-05,0.000965,0.000965,0.009646,0.009646
qvol_ma_ratio_20_80,2025-04,selected_basket_proxy,0.067373,0.0625,0.25,720,1007378.37,42751.28,9.3e-05,9.3e-05,0.000929,0.000929,0.009289,0.009289
qvol_ma_ratio_20_80,2025-05,selected_basket_proxy,0.066886,0.058824,0.185714,744,1007378.37,42751.28,9.2e-05,9.2e-05,0.000922,0.000922,0.009222,0.009222
qvol_ma_ratio_20_80,2025-06,selected_basket_proxy,0.068729,0.067568,0.222222,720,1007378.37,42751.28,9.5e-05,9.5e-05,0.000948,0.000948,0.009476,0.009476
qvol_ma_ratio_20_80,2025-07,selected_basket_proxy,0.059725,0.052632,0.184211,744,1007378.37,42751.28,8.2e-05,8.2e-05,0.000823,0.000823,0.008234,0.008234
qvol_ma_ratio_20_80,2025-08,selected_basket_proxy,0.06349,0.0625,0.25,744,1007378.37,42751.28,8.8e-05,8.8e-05,0.000875,0.000875,0.008753,0.008753
qvol_ma_ratio_20_80,2025-09,selected_basket_proxy,0.064985,0.060976,0.243902,720,1007378.37,42751.28,9e-05,9e-05,0.000896,0.000896,0.00896,0.00896
qvol_ma_ratio_20_80,2025-10,selected_basket_proxy,0.063695,0.056818,0.244681,744,1007378.37,42751.28,8.8e-05,8.8e-05,0.000878,0.000878,0.008782,0.008782
qvol_ma_ratio_20_80,2025-11,selected_basket_proxy,0.060292,0.061224,0.212766,720,1007378.37,42751.28,8.3e-05,8.3e-05,0.000831,0.000831,0.008313,0.008313
qvol_ma_ratio_20_80,2025-12,selected_basket_proxy,0.062235,0.06,0.163265,744,1007378.37,42751.28,8.6e-05,8.6e-05,0.000858,0.000858,0.00858,0.00858
qvol_ma_ratio_20_80,2026-01,selected_basket_proxy,0.061922,0.06,0.21,744,1007378.37,42751.28,8.5e-05,8.5e-05,0.000854,0.000854,0.008537,0.008537
qvol_ma_ratio_20_80,2026-02,selected_basket_proxy,0.061783,0.058824,0.32,672,1007378.37,42751.28,8.5e-05,8.5e-05,0.000852,0.000852,0.008518,0.008518
qvol_ma_ratio_20_80,2026-03,selected_basket_proxy,0.062156,0.058824,0.211538,744,1007378.37,42751.28,8.6e-05,8.6e-05,0.000857,0.000857,0.008569,0.008569
qvol_ma_ratio_20_80,2026-04,selected_basket_proxy,0.057799,0.057692,0.134615,720,1007378.37,42751.28,8e-05,8e-05,0.000797,0.000797,0.007969,0.007969
qvol_ma_ratio_20_80,2026-05,selected_basket_proxy,0.062474,0.056604,0.216981,744,1007378.37,42751.28,8.6e-05,8.6e-05,0.000861,0.000861,0.008613,0.008613
qvol_ma_ratio_20_80,2026-06,selected_basket_proxy,0.062664,0.056604,0.160377,288,1007378.37,42751.28,8.6e-05,8.6e-05,0.000864,0.000864,0.00864,0.00864
price_volume_corr_20h,2024-06,selected_basket_proxy,0.134243,0.119048,0.625,699,1189151.86,44181.77,0.000157,0.000157,0.001568,0.001568,0.015679,0.015679
price_volume_corr_20h,2024-07,selected_basket_proxy,0.138665,0.119048,0.690476,744,1189151.86,44181.77,0.000162,0.000162,0.00162,0.00162,0.016196,0.016196
price_volume_corr_20h,2024-08,selected_basket_proxy,0.13512,0.113636,0.568182,744,1189151.86,44181.77,0.000158,0.000158,0.001578,0.001578,0.015782,0.015782
price_volume_corr_20h,2024-09,selected_basket_proxy,0.134397,0.113636,0.608696,720,1189151.86,44181.77,0.000157,0.000157,0.00157,0.00157,0.015697,0.015697
price_volume_corr_20h,2024-10,selected_basket_proxy,0.131049,0.104167,0.833333,724,1189151.86,44181.77,0.000153,0.000153,0.001531,0.001531,0.015306,0.015306
price_volume_corr_20h,2024-11,selected_basket_proxy,0.12642,0.104167,0.52,720,1189151.86,44181.77,0.000148,0.000148,0.001477,0.001477,0.014765,0.014765
price_volume_corr_20h,2024-12,selected_basket_proxy,0.127144,0.111111,0.574074,744,1189151.86,44181.77,0.000149,0.000149,0.001485,0.001485,0.01485,0.01485
price_volume_corr_20h,2025-01,selected_basket_proxy,0.134732,0.111111,0.678571,744,1189151.86,44181.77,0.000157,0.000157,0.001574,0.001574,0.015736,0.015736
price_volume_corr_20h,2025-02,selected_basket_proxy,0.13544,0.116667,0.55,672,1189151.86,44181.77,0.000158,0.000158,0.001582,0.001582,0.015819,0.015819
price_volume_corr_20h,2025-03,selected_basket_proxy,0.134063,0.116667,0.566667,744,1189151.86,44181.77,0.000157,0.000157,0.001566,0.001566,0.015658,0.015658
price_volume_corr_20h,2025-04,selected_basket_proxy,0.131978,0.113511,0.71875,720,1189151.86,44181.77,0.000154,0.000154,0.001541,0.001541,0.015415,0.015415
price_volume_corr_20h,2025-05,selected_basket_proxy,0.132266,0.114286,0.541667,744,1189151.86,44181.77,0.000154,0.000154,0.001545,0.001545,0.015448,0.015448
price_volume_corr_20h,2025-06,selected_basket_proxy,0.134593,0.111111,0.635135,720,1189151.86,44181.77,0.000157,0.000157,0.001572,0.001572,0.01572,0.01572
price_volume_corr_20h,2025-07,selected_basket_proxy,0.12672,0.115385,0.5,744,1189151.86,44181.77,0.000148,0.000148,0.00148,0.00148,0.0148,0.0148
price_volume_corr_20h,2025-08,selected_basket_proxy,0.130457,0.1125,0.6375,744,1189151.86,44181.77,0.000152,0.000152,0.001524,0.001524,0.015237,0.015237
price_volume_corr_20h,2025-09,selected_basket_proxy,0.12735,0.109756,0.585366,720,1189151.86,44181.77,0.000149,0.000149,0.001487,0.001487,0.014874,0.014874
price_volume_corr_20h,2025-10,selected_basket_proxy,0.130498,0.106383,0.636364,744,1189151.86,44181.77,0.000152,0.000152,0.001524,0.001524,0.015242,0.015242
price_volume_corr_20h,2025-11,selected_basket_proxy,0.123427,0.109314,0.693878,720,1189151.86,44181.77,0.000144,0.000144,0.001442,0.001442,0.014416,0.014416
price_volume_corr_20h,2025-12,selected_basket_proxy,0.126042,0.102041,0.581633,744,1189151.86,44181.77,0.000147,0.000147,0.001472,0.001472,0.014721,0.014721
price_volume_corr_20h,2026-01,selected_basket_proxy,0.122124,0.11,0.62,744,1189151.86,44181.77,0.000143,0.000143,0.001426,0.001426,0.014264,0.014264
price_volume_corr_20h,2026-02,selected_basket_proxy,0.124449,0.107843,0.617647,672,1189151.86,44181.77,0.000145,0.000145,0.001454,0.001454,0.014535,0.014535
price_volume_corr_20h,2026-03,selected_basket_proxy,0.129991,0.115385,0.764706,744,1189151.86,44181.77,0.000152,0.000152,0.001518,0.001518,0.015183,0.015183
price_volume_corr_20h,2026-04,selected_basket_proxy,0.129545,0.115385,0.625,720,1189151.86,44181.77,0.000151,0.000151,0.001513,0.001513,0.01513,0.01513
price_volume_corr_20h,2026-05,selected_basket_proxy,0.1215,0.103774,0.688679,744,1189151.86,44181.77,0.000142,0.000142,0.001419,0.001419,0.014191,0.014191
price_volume_corr_20h,2026-06,selected_basket_proxy,0.125917,0.103774,0.509434,288,1189151.86,44181.77,0.000147,0.000147,0.001471,0.001471,0.014707,0.014707
trend_efficiency_24h,2024-06,selected_basket_proxy,0.308157,0.285714,0.928571,695,1328019.62,45712.91,0.000322,0.000322,0.003223,0.003223,0.032228,0.032228
trend_efficiency_24h,2024-07,selected_basket_proxy,0.296211,0.261905,0.928571,744,1328019.62,45712.91,0.00031,0.00031,0.003098,0.003098,0.030979,0.030979
trend_efficiency_24h,2024-08,selected_basket_proxy,0.300112,0.261905,0.952381,744,1328019.62,45712.91,0.000314,0.000314,0.003139,0.003139,0.031387,0.031387
trend_efficiency_24h,2024-09,selected_basket_proxy,0.316679,0.272727,0.909091,720,1328019.62,45712.91,0.000331,0.000331,0.003312,0.003312,0.033119,0.033119
trend_efficiency_24h,2024-10,selected_basket_proxy,0.309263,0.270833,0.875,744,1328019.62,45712.91,0.000323,0.000323,0.003234,0.003234,0.032344,0.032344
trend_efficiency_24h,2024-11,selected_basket_proxy,0.317625,0.28,0.875,720,1328019.62,45712.91,0.000332,0.000332,0.003322,0.003322,0.033218,0.033218
trend_efficiency_24h,2024-12,selected_basket_proxy,0.32441,0.28,0.84,744,1328019.62,45712.91,0.000339,0.000339,0.003393,0.003393,0.033928,0.033928
trend_efficiency_24h,2025-01,selected_basket_proxy,0.311558,0.259259,0.948276,744,1328019.62,45712.91,0.000326,0.000326,0.003258,0.003258,0.032584,0.032584
trend_efficiency_24h,2025-02,selected_basket_proxy,0.306498,0.266667,0.965517,672,1328019.62,45712.91,0.000321,0.000321,0.003205,0.003205,0.032055,0.032055
trend_efficiency_24h,2025-03,selected_basket_proxy,0.316464,0.28125,0.933333,744,1328019.62,45712.91,0.000331,0.000331,0.00331,0.00331,0.033097,0.033097
trend_efficiency_24h,2025-04,selected_basket_proxy,0.319094,0.294118,0.867647,720,1328019.62,45712.91,0.000334,0.000334,0.003337,0.003337,0.033372,0.033372
trend_efficiency_24h,2025-05,selected_basket_proxy,0.299974,0.260516,0.875,744,1328019.62,45712.91,0.000314,0.000314,0.003137,0.003137,0.031372,0.031372
trend_efficiency_24h,2025-06,selected_basket_proxy,0.303663,0.263158,0.851351,720,1328019.62,45712.91,0.000318,0.000318,0.003176,0.003176,0.031758,0.031758
trend_efficiency_24h,2025-07,selected_basket_proxy,0.308083,0.263158,0.846154,744,1328019.62,45712.91,0.000322,0.000322,0.003222,0.003222,0.03222,0.03222
trend_efficiency_24h,2025-08,selected_basket_proxy,0.28826,0.2375,0.8375,744,1328019.62,45712.91,0.000301,0.000301,0.003015,0.003015,0.030147,0.030147
trend_efficiency_24h,2025-09,selected_basket_proxy,0.310658,0.27381,0.853659,720,1328019.62,45712.91,0.000325,0.000325,0.003249,0.003249,0.03249,0.03249
trend_efficiency_24h,2025-10,selected_basket_proxy,0.309943,0.276596,0.826087,744,1328019.62,45712.91,0.000324,0.000324,0.003241,0.003241,0.032415,0.032415
trend_efficiency_24h,2025-11,selected_basket_proxy,0.3344,0.306122,0.785714,720,1328019.62,45712.91,0.00035,0.00035,0.003497,0.003497,0.034973,0.034973
trend_efficiency_24h,2025-12,selected_basket_proxy,0.309899,0.292959,0.77551,744,1328019.62,45712.91,0.000324,0.000324,0.003241,0.003241,0.03241,0.03241
trend_efficiency_24h,2026-01,selected_basket_proxy,0.317204,0.3,0.78,744,1328019.62,45712.91,0.000332,0.000332,0.003317,0.003317,0.033174,0.033174
trend_efficiency_24h,2026-02,selected_basket_proxy,0.309524,0.28,0.764706,672,1328019.62,45712.91,0.000324,0.000324,0.003237,0.003237,0.032371,0.032371
trend_efficiency_24h,2026-03,selected_basket_proxy,0.316975,0.298077,0.769231,744,1328019.62,45712.91,0.000332,0.000332,0.003315,0.003315,0.03315,0.03315
trend_efficiency_24h,2026-04,selected_basket_proxy,0.318083,0.298077,0.75,720,1328019.62,45712.91,0.000333,0.000333,0.003327,0.003327,0.033266,0.033266
trend_efficiency_24h,2026-05,selected_basket_proxy,0.326245,0.311321,0.707547,744,1328019.62,45712.91,0.000341,0.000341,0.003412,0.003412,0.03412,0.03412
trend_efficiency_24h,2026-06,selected_basket_proxy,0.322458,0.292453,0.735849,288,1328019.62,45712.91,0.000337,0.000337,0.003372,0.003372,0.033724,0.033724
price_pos_120h,2024-06,selected_basket_proxy,0.109367,0.1,0.625,600,1287886.23,47770.42,0.000118,0.000118,0.001179,0.001179,0.011794,0.011794
price_pos_120h,2024-07,selected_basket_proxy,0.142953,0.119048,0.642857,744,1287886.23,47770.42,0.000154,0.000154,0.001542,0.001542,0.015416,0.015416
price_pos_120h,2024-08,selected_basket_proxy,0.158599,0.119048,0.690476,744,1287886.23,47770.42,0.000171,0.000171,0.00171,0.00171,0.017104,0.017104
price_pos_120h,2024-09,selected_basket_proxy,0.147833,0.130435,0.545455,720,1287886.23,47770.42,0.000159,0.000159,0.001594,0.001594,0.015943,0.015943
price_pos_120h,2024-10,selected_basket_proxy,0.139673,0.125,0.565217,744,1287886.23,47770.42,0.000151,0.000151,0.001506,0.001506,0.015063,0.015063
price_pos_120h,2024-11,selected_basket_proxy,0.159383,0.145833,0.645833,720,1287886.23,47770.42,0.000172,0.000172,0.001719,0.001719,0.017188,0.017188
price_pos_120h,2024-12,selected_basket_proxy,0.135662,0.12,0.711538,744,1287886.23,47770.42,0.000146,0.000146,0.001463,0.001463,0.01463,0.01463
price_pos_120h,2025-01,selected_basket_proxy,0.140335,0.111111,0.625,744,1287886.23,47770.42,0.000151,0.000151,0.001513,0.001513,0.015134,0.015134
price_pos_120h,2025-02,selected_basket_proxy,0.122837,0.1,0.62069,672,1287886.23,47770.42,0.000132,0.000132,0.001325,0.001325,0.013247,0.013247
price_pos_120h,2025-03,selected_basket_proxy,0.140042,0.116667,0.55,744,1287886.23,47770.42,0.000151,0.000151,0.00151,0.00151,0.015103,0.015103
price_pos_120h,2025-04,selected_basket_proxy,0.144671,0.121212,0.46875,720,1287886.23,47770.42,0.000156,0.000156,0.00156,0.00156,0.015602,0.015602
price_pos_120h,2025-05,selected_basket_proxy,0.157493,0.138889,0.541667,744,1287886.23,47770.42,0.00017,0.00017,0.001698,0.001698,0.016984,0.016984
price_pos_120h,2025-06,selected_basket_proxy,0.128107,0.108108,0.513514,720,1287886.23,47770.42,0.000138,0.000138,0.001382,0.001382,0.013815,0.013815
price_pos_120h,2025-07,selected_basket_proxy,0.135847,0.118421,0.447368,744,1287886.23,47770.42,0.000147,0.000147,0.001465,0.001465,0.01465,0.01465
price_pos_120h,2025-08,selected_basket_proxy,0.134471,0.1125,0.425,744,1287886.23,47770.42,0.000145,0.000145,0.00145,0.00145,0.014502,0.014502
price_pos_120h,2025-09,selected_basket_proxy,0.124166,0.107143,0.619048,720,1287886.23,47770.42,0.000134,0.000134,0.001339,0.001339,0.01339,0.01339
price_pos_120h,2025-10,selected_basket_proxy,0.126935,0.108696,0.577778,744,1287886.23,47770.42,0.000137,0.000137,0.001369,0.001369,0.013689,0.013689
price_pos_120h,2025-11,selected_basket_proxy,0.122231,0.106383,0.571429,720,1287886.23,47770.42,0.000132,0.000132,0.001318,0.001318,0.013182,0.013182
price_pos_120h,2025-12,selected_basket_proxy,0.128179,0.112245,0.428571,744,1287886.23,47770.42,0.000138,0.000138,0.001382,0.001382,0.013823,0.013823
price_pos_120h,2026-01,selected_basket_proxy,0.123669,0.11,0.51,744,1287886.23,47770.42,0.000133,0.000133,0.001334,0.001334,0.013337,0.013337
price_pos_120h,2026-02,selected_basket_proxy,0.121979,0.107843,0.49,672,1287886.23,47770.42,0.000132,0.000132,0.001315,0.001315,0.013155,0.013155
price_pos_120h,2026-03,selected_basket_proxy,0.128559,0.117647,0.362745,744,1287886.23,47770.42,0.000139,0.000139,0.001386,0.001386,0.013864,0.013864
price_pos_120h,2026-04,selected_basket_proxy,0.126295,0.115385,0.346154,720,1287886.23,47770.42,0.000136,0.000136,0.001362,0.001362,0.01362,0.01362
price_pos_120h,2026-05,selected_basket_proxy,0.131974,0.122642,0.40566,744,1287886.23,47770.42,0.000142,0.000142,0.001423,0.001423,0.014232,0.014232
price_pos_120h,2026-06,selected_basket_proxy,0.126572,0.113208,0.40566,288,1287886.23,47770.42,0.000136,0.000136,0.001365,0.001365,0.01365,0.01365
rev_2h,2024-06,selected_basket_proxy,0.5328,0.525,0.8,717,1575857.92,59244.73,0.00047,0.00047,0.004696,0.004696,0.046959,0.046959
rev_2h,2024-07,selected_basket_proxy,0.534082,0.52381,0.833333,744,1575857.92,59244.73,0.000471,0.000471,0.004707,0.004707,0.047072,0.047072
rev_2h,2024-08,selected_basket_proxy,0.548909,0.547619,0.833333,744,1575857.92,59244.73,0.000484,0.000484,0.004838,0.004838,0.048378,0.048378
rev_2h,2024-09,selected_basket_proxy,0.557609,0.545455,0.840909,720,1575857.92,59244.73,0.000491,0.000491,0.004915,0.004915,0.049145,0.049145
rev_2h,2024-10,selected_basket_proxy,0.551588,0.5625,0.875,744,1575857.92,59244.73,0.000486,0.000486,0.004861,0.004861,0.048614,0.048614
rev_2h,2024-11,selected_basket_proxy,0.54736,0.541667,0.875,720,1575857.92,59244.73,0.000482,0.000482,0.004824,0.004824,0.048242,0.048242
rev_2h,2024-12,selected_basket_proxy,0.554625,0.555556,0.86,744,1575857.92,59244.73,0.000489,0.000489,0.004888,0.004888,0.048882,0.048882
rev_2h,2025-01,selected_basket_proxy,0.52664,0.517857,0.827586,744,1575857.92,59244.73,0.000464,0.000464,0.004642,0.004642,0.046416,0.046416
rev_2h,2025-02,selected_basket_proxy,0.534617,0.533333,0.8,672,1575857.92,59244.73,0.000471,0.000471,0.004712,0.004712,0.047119,0.047119
rev_2h,2025-03,selected_basket_proxy,0.543061,0.546875,0.854839,744,1575857.92,59244.73,0.000479,0.000479,0.004786,0.004786,0.047863,0.047863
rev_2h,2025-04,selected_basket_proxy,0.543395,0.544118,0.808824,720,1575857.92,59244.73,0.000479,0.000479,0.004789,0.004789,0.047892,0.047892
rev_2h,2025-05,selected_basket_proxy,0.537422,0.541667,0.805556,744,1575857.92,59244.73,0.000474,0.000474,0.004737,0.004737,0.047366,0.047366
rev_2h,2025-06,selected_basket_proxy,0.537668,0.539474,0.810811,720,1575857.92,59244.73,0.000474,0.000474,0.004739,0.004739,0.047388,0.047388
rev_2h,2025-07,selected_basket_proxy,0.540475,0.538462,0.769231,744,1575857.92,59244.73,0.000476,0.000476,0.004763,0.004763,0.047635,0.047635
rev_2h,2025-08,selected_basket_proxy,0.536533,0.5375,0.7875,744,1575857.92,59244.73,0.000473,0.000473,0.004729,0.004729,0.047288,0.047288
rev_2h,2025-09,selected_basket_proxy,0.520687,0.523256,0.829268,720,1575857.92,59244.73,0.000459,0.000459,0.004589,0.004589,0.045891,0.045891
rev_2h,2025-10,selected_basket_proxy,0.515511,0.511111,0.847826,744,1575857.92,59244.73,0.000454,0.000454,0.004543,0.004543,0.045435,0.045435
rev_2h,2025-11,selected_basket_proxy,0.525995,0.521277,0.776596,720,1575857.92,59244.73,0.000464,0.000464,0.004636,0.004636,0.046359,0.046359
rev_2h,2025-12,selected_basket_proxy,0.527296,0.53,0.78,744,1575857.92,59244.73,0.000465,0.000465,0.004647,0.004647,0.046473,0.046473
rev_2h,2026-01,selected_basket_proxy,0.528978,0.52,0.82,744,1575857.92,59244.73,0.000466,0.000466,0.004662,0.004662,0.046622,0.046622
rev_2h,2026-02,selected_basket_proxy,0.524343,0.529412,0.745098,672,1575857.92,59244.73,0.000462,0.000462,0.004621,0.004621,0.046213,0.046213
rev_2h,2026-03,selected_basket_proxy,0.519279,0.519608,0.721154,744,1575857.92,59244.73,0.000458,0.000458,0.004577,0.004577,0.045767,0.045767
rev_2h,2026-04,selected_basket_proxy,0.514227,0.509615,0.730769,720,1575857.92,59244.73,0.000453,0.000453,0.004532,0.004532,0.045322,0.045322
rev_2h,2026-05,selected_basket_proxy,0.516433,0.509434,0.745283,744,1575857.92,59244.73,0.000455,0.000455,0.004552,0.004552,0.045516,0.045516
rev_2h,2026-06,selected_basket_proxy,0.521554,0.518868,0.726415,288,1575857.92,59244.73,0.00046,0.00046,0.004597,0.004597,0.045967,0.045967
mom_vol_adjusted_20h,2024-06,selected_basket_proxy,0.18855,0.190476,0.4,699,1457661.59,49678.33,0.00018,0.00018,0.001797,0.001797,0.017965,0.017965
mom_vol_adjusted_20h,2024-07,selected_basket_proxy,0.186924,0.190476,0.52381,744,1457661.59,49678.33,0.000178,0.000178,0.001781,0.001781,0.01781,0.01781
mom_vol_adjusted_20h,2024-08,selected_basket_proxy,0.197313,0.190476,0.47619,744,1457661.59,49678.33,0.000188,0.000188,0.00188,0.00188,0.0188,0.0188
mom_vol_adjusted_20h,2024-09,selected_basket_proxy,0.185881,0.181818,0.391304,720,1457661.59,49678.33,0.000177,0.000177,0.001771,0.001771,0.017711,0.017711
mom_vol_adjusted_20h,2024-10,selected_basket_proxy,0.1914,0.1875,0.395833,744,1457661.59,49678.33,0.000182,0.000182,0.001824,0.001824,0.018237,0.018237
mom_vol_adjusted_20h,2024-11,selected_basket_proxy,0.190462,0.18,0.5,720,1457661.59,49678.33,0.000181,0.000181,0.001815,0.001815,0.018148,0.018148
mom_vol_adjusted_20h,2024-12,selected_basket_proxy,0.195135,0.192308,0.44,744,1457661.59,49678.33,0.000186,0.000186,0.001859,0.001859,0.018593,0.018593
mom_vol_adjusted_20h,2025-01,selected_basket_proxy,0.186665,0.185185,0.375,744,1457661.59,49678.33,0.000178,0.000178,0.001779,0.001779,0.017786,0.017786
mom_vol_adjusted_20h,2025-02,selected_basket_proxy,0.186782,0.183333,0.482759,672,1457661.59,49678.33,0.000178,0.000178,0.00178,0.00178,0.017797,0.017797
mom_vol_adjusted_20h,2025-03,selected_basket_proxy,0.190737,0.1875,0.433333,744,1457661.59,49678.33,0.000182,0.000182,0.001817,0.001817,0.018174,0.018174
mom_vol_adjusted_20h,2025-04,selected_basket_proxy,0.194457,0.1875,0.453125,720,1457661.59,49678.33,0.000185,0.000185,0.001853,0.001853,0.018528,0.018528
mom_vol_adjusted_20h,2025-05,selected_basket_proxy,0.189369,0.185714,0.385714,744,1457661.59,49678.33,0.00018,0.00018,0.001804,0.001804,0.018043,0.018043
mom_vol_adjusted_20h,2025-06,selected_basket_proxy,0.194163,0.189189,0.458333,720,1457661.59,49678.33,0.000185,0.000185,0.00185,0.00185,0.0185,0.0185
mom_vol_adjusted_20h,2025-07,selected_basket_proxy,0.198891,0.192308,0.423077,744,1457661.59,49678.33,0.00019,0.00019,0.001895,0.001895,0.018951,0.018951
mom_vol_adjusted_20h,2025-08,selected_basket_proxy,0.186454,0.182927,0.475,744,1457661.59,49678.33,0.000178,0.000178,0.001777,0.001777,0.017766,0.017766
