factor_id,horizon,month,rank_ic,rolling_ic_3m,rolling_ic_6m,long_short_return,rolling_ls_3m,rolling_ls_6m
klow_close,24h,2025-10,-0.049204,-0.04495,-0.047148,0.00848005,0.00665457,0.00313857
klow_close,24h,2025-11,-0.061957,-0.049862,-0.047867,0.00160138,0.00584201,0.00338231
klow_close,24h,2025-12,-0.035844,-0.049002,-0.046347,0.00342808,0.00450317,0.00436465
klow_close,24h,2026-01,-0.052442,-0.050081,-0.047516,-0.00050002,0.00150981,0.00408219
klow_close,24h,2026-02,-0.031327,-0.039871,-0.044867,0.00054116,0.00115641,0.00349921
klow_close,24h,2026-03,-0.029064,-0.037611,-0.043306,0.00160115,0.00054743,0.0025253
klow_close,24h,2026-04,-0.040951,-0.033781,-0.041931,0.00790256,0.00334829,0.00242905
klow_close,24h,2026-05,-0.044164,-0.03806,-0.038965,0.00377685,0.00442685,0.00279163
klow_close,24h,2026-06,-0.016041,-0.033719,-0.035665,0.00241538,0.00469826,0.00262285
klow_close,4h,2024-06,-0.030824,-0.030824,-0.030824,-6.482e-05,-6.482e-05,-6.482e-05
klow_close,4h,2024-07,-0.038354,-0.034589,-0.034589,-0.00021112,-0.00013797,-0.00013797
klow_close,4h,2024-08,-0.042901,-0.03736,-0.03736,-0.00060813,-0.00029469,-0.00029469
klow_close,4h,2024-09,-0.02859,-0.036615,-0.035167,3.48e-05,-0.00026148,-0.00021232
klow_close,4h,2024-10,-0.034138,-0.03521,-0.034961,0.00012474,-0.00014953,-0.00014491
klow_close,4h,2024-11,-0.022218,-0.028315,-0.032837,0.0004626,0.00020738,-4.366e-05
klow_close,4h,2024-12,-0.037163,-0.031173,-0.033894,-0.00017566,0.00013723,-6.213e-05
klow_close,4h,2025-01,-0.04749,-0.035624,-0.035417,-0.00066384,-0.00012563,-0.00013758
klow_close,4h,2025-02,-0.044096,-0.042916,-0.035616,-0.00123065,-0.00069005,-0.00024133
klow_close,4h,2025-03,-0.031747,-0.041111,-0.036142,-0.00047292,-0.00078914,-0.00032596
klow_close,4h,2025-04,-0.016958,-0.030934,-0.033279,0.00067131,-0.00034409,-0.00023486
klow_close,4h,2025-05,-0.04124,-0.029982,-0.036449,-0.00046359,-8.84e-05,-0.00038922
klow_close,4h,2025-06,-0.031785,-0.029994,-0.035553,-0.00064956,-0.00014728,-0.00046821
klow_close,4h,2025-07,-0.037093,-0.036706,-0.03382,-0.00024238,-0.00045184,-0.00039796
klow_close,4h,2025-08,-0.031434,-0.033437,-0.03171,0.00043603,-0.00015197,-0.00012018
klow_close,4h,2025-09,-0.027411,-0.031979,-0.030987,0.00137129,0.00052165,0.00018718
klow_close,4h,2025-10,-0.027642,-0.028829,-0.032767,0.00157271,0.00112668,0.00033742
klow_close,4h,2025-11,-0.039714,-0.031589,-0.032513,0.00038891,0.00111097,0.0004795
klow_close,4h,2025-12,-0.034004,-0.033787,-0.032883,0.00021486,0.00072549,0.00062357
klow_close,4h,2026-01,-0.026555,-0.033424,-0.031127,7.935e-05,0.00022771,0.00067719
klow_close,4h,2026-02,-0.025235,-0.028598,-0.030094,5.084e-05,0.00011502,0.00061299
klow_close,4h,2026-03,-0.020767,-0.024186,-0.028986,0.00015784,9.601e-05,0.00041075
klow_close,4h,2026-04,-0.029983,-0.025329,-0.029376,0.00119907,0.00046925,0.00034848
klow_close,4h,2026-05,-0.036462,-0.029071,-0.028834,0.00027823,0.00054505,0.00033003
klow_close,4h,2026-06,-0.017204,-0.027883,-0.026034,0.00019844,0.00055858,0.00032729
klow_close,72h,2024-06,-0.107482,-0.107482,-0.107482,-0.01001457,-0.01001457,-0.01001457
klow_close,72h,2024-07,-0.070679,-0.089081,-0.089081,-0.00240327,-0.00620892,-0.00620892
klow_close,72h,2024-08,-0.0687,-0.082287,-0.082287,-0.00518791,-0.00586858,-0.00586858
klow_close,72h,2024-09,0.001617,-0.045921,-0.061311,0.00551456,-0.00069221,-0.0030228
klow_close,72h,2024-10,-0.065211,-0.044098,-0.062091,-0.00191558,-0.00052964,-0.00280135
klow_close,72h,2024-11,-0.02678,-0.030125,-0.056206,0.00790938,0.00383612,-0.00101623
klow_close,72h,2024-12,-0.048725,-0.046906,-0.046413,-0.00561171,0.00012736,-0.00028242
klow_close,72h,2025-01,-0.118932,-0.064813,-0.054455,-0.02257749,-0.00675994,-0.00364479
klow_close,72h,2025-02,-0.038857,-0.068838,-0.049482,0.00469807,-0.00783038,-0.00199713
klow_close,72h,2025-03,-0.080642,-0.079477,-0.063191,-0.01177238,-0.00988393,-0.00487828
klow_close,72h,2025-04,0.003753,-0.038582,-0.051697,0.00850238,0.00047602,-0.00314196
klow_close,72h,2025-05,-0.063181,-0.04669,-0.057764,0.00165547,-0.00053818,-0.00418428
klow_close,72h,2025-06,-0.07128,-0.04357,-0.061523,-0.00394814,0.0020699,-0.00390701
klow_close,72h,2025-07,-0.061216,-0.065226,-0.051904,0.0027667,0.00015801,0.00031702
klow_close,72h,2025-08,-0.0549,-0.062466,-0.054578,0.01203944,0.00361933,0.00154058
klow_close,72h,2025-09,-0.03926,-0.051792,-0.047681,0.02289234,0.01256616,0.00731803
klow_close,72h,2025-10,-0.057252,-0.050471,-0.057848,0.0301513,0.02169436,0.01092618
klow_close,72h,2025-11,-0.067519,-0.054677,-0.058571,0.00075141,0.01793168,0.01077551
klow_close,72h,2025-12,-0.031373,-0.052048,-0.05192,0.00238236,0.01109502,0.01183059
klow_close,72h,2026-01,-0.075941,-0.058278,-0.054374,-0.0022316,0.00030072,0.01099754
klow_close,72h,2026-02,-0.035054,-0.047456,-0.051067,0.00356129,0.00123735,0.00958452
klow_close,72h,2026-03,-0.046007,-0.052334,-0.052191,-0.00023949,0.0003634,0.00572921
klow_close,72h,2026-04,-0.03888,-0.03998,-0.049129,0.02487128,0.00939769,0.00484921
klow_close,72h,2026-05,-0.051024,-0.045303,-0.04638,0.00726133,0.01063104,0.00593419
klow_close,72h,2026-06,-0.036003,-0.041969,-0.047151,0.00981053,0.01398105,0.00717222
ksft_5h,1h,2024-06,0.001405,0.001405,0.001405,0.0001006,0.0001006,0.0001006
ksft_5h,1h,2024-07,-0.002924,-0.000759,-0.000759,-2.545e-05,3.758e-05,3.758e-05
ksft_5h,1h,2024-08,-0.008415,-0.003311,-0.003311,-0.00010102,-8.62e-06,-8.62e-06
ksft_5h,1h,2024-09,-0.002601,-0.004646,-0.003133,0.00014758,7.04e-06,3.043e-05
ksft_5h,1h,2024-10,-0.006485,-0.005834,-0.003804,5.02e-06,1.719e-05,2.535e-05
ksft_5h,1h,2024-11,-0.004994,-0.004693,-0.004002,5.637e-05,6.966e-05,3.052e-05
ksft_5h,1h,2024-12,-0.000657,-0.004045,-0.004346,0.00026556,0.00010898,5.801e-05
ksft_5h,1h,2025-01,-0.007858,-0.004503,-0.005168,2.711e-05,0.00011635,6.677e-05
ksft_5h,1h,2025-02,-0.005381,-0.004632,-0.004663,-0.00020655,2.871e-05,4.918e-05
ksft_5h,1h,2025-03,-0.008254,-0.007165,-0.005605,-7.952e-05,-8.632e-05,1.133e-05
ksft_5h,1h,2025-04,-0.007681,-0.007105,-0.005804,-0.00030511,-0.00019706,-4.036e-05
ksft_5h,1h,2025-05,-0.001962,-0.005966,-0.005299,8.482e-05,-9.994e-05,-3.561e-05
ksft_5h,1h,2025-06,0.006244,-0.001133,-0.004149,0.00029113,2.361e-05,-3.135e-05
ksft_5h,1h,2025-07,-0.010806,-0.002175,-0.00464,-1.38e-05,0.00012072,-3.817e-05
ksft_5h,1h,2025-08,-0.005408,-0.003323,-0.004644,6.776e-05,0.00011503,7.55e-06
ksft_5h,1h,2025-09,-0.001974,-0.006063,-0.003598,0.0001247,5.955e-05,4.158e-05
ksft_5h,1h,2025-10,-0.014253,-0.007211,-0.004693,7.312e-05,8.853e-05,0.00010462
ksft_5h,1h,2025-11,-0.006546,-0.007591,-0.005457,-3.952e-05,5.277e-05,8.39e-05
ksft_5h,1h,2025-12,-0.014555,-0.011785,-0.008924,-0.00024776,-7.139e-05,-5.92e-06
ksft_5h,1h,2026-01,-0.008914,-0.010005,-0.008608,1.099e-05,-9.21e-05,-1.79e-06
ksft_5h,1h,2026-02,-0.001772,-0.008414,-0.008002,0.00011218,-4.153e-05,5.62e-06
ksft_5h,1h,2026-03,-0.001891,-0.004192,-0.007989,0.00015031,9.116e-05,9.89e-06
ksft_5h,1h,2026-04,0.002566,-0.000366,-0.005185,0.00012234,0.00012828,1.809e-05
ksft_5h,1h,2026-05,-0.00629,-0.001872,-0.005143,0.00010544,0.00012603,4.225e-05
ksft_5h,1h,2026-06,-0.002836,-0.002187,-0.00319,7.139e-05,9.972e-05,9.544e-05
ksft_5h,24h,2024-06,-0.020346,-0.020346,-0.020346,-0.00101044,-0.00101044,-0.00101044
ksft_5h,24h,2024-07,-0.011861,-0.016104,-0.016104,-0.00035733,-0.00068388,-0.00068388
ksft_5h,24h,2024-08,0.00548,-0.008909,-0.008909,0.00078201,-0.00019525,-0.00019525
ksft_5h,24h,2024-09,0.008876,0.000832,-0.004463,0.00260641,0.00101036,0.00050516
ksft_5h,24h,2024-10,0.005803,0.00672,-0.00241,0.00129566,0.00156136,0.00066326
ksft_5h,24h,2024-11,-0.023988,-0.003103,-0.006006,0.00018986,0.00136398,0.00058436
ksft_5h,24h,2024-12,-0.009334,-0.009173,-0.004171,0.00020394,0.00056315,0.00078676
ksft_5h,24h,2025-01,-0.006819,-0.01338,-0.00333,-0.00025666,4.571e-05,0.00080354
ksft_5h,24h,2025-02,-0.015918,-0.01069,-0.006897,-0.00053271,-0.00019514,0.00058442
ksft_5h,24h,2025-03,-0.011513,-0.011416,-0.010295,-0.00046778,-0.00041905,7.205e-05
ksft_5h,24h,2025-04,-0.008242,-0.011891,-0.012636,0.00124852,8.268e-05,6.419e-05
ksft_5h,24h,2025-05,-0.004516,-0.00809,-0.00939,-0.00023058,0.00018339,-5.88e-06
ksft_5h,24h,2025-06,-0.007621,-0.006793,-0.009105,-0.00018127,0.00027889,-7.008e-05
ksft_5h,24h,2025-07,-0.008528,-0.006888,-0.00939,-0.00033331,-0.00024839,-8.286e-05
ksft_5h,24h,2025-08,0.001327,-0.004941,-0.006516,0.00101495,0.00016679,0.00017509
ksft_5h,24h,2025-09,0.006188,-0.000338,-0.003565,0.00337124,0.00135096,0.00081493
ksft_5h,24h,2025-10,-0.013683,-0.002056,-0.004472,-0.00249282,0.00063112,0.00019137
ksft_5h,24h,2025-11,-0.007529,-0.005008,-0.004974,0.00012322,0.00033388,0.00025034
ksft_5h,24h,2025-12,-0.027992,-0.016401,-0.008369,-0.00205255,-0.00147405,-6.155e-05
ksft_5h,24h,2026-01,-0.017691,-0.017737,-0.009897,-0.00064974,-0.00085969,-0.00011428
ksft_5h,24h,2026-02,-0.005703,-0.017129,-0.011068,-0.00046981,-0.00105737,-0.00036174
ksft_5h,24h,2026-03,0.00336,-0.006678,-0.011539,0.00172941,0.00020329,-0.00063538
ksft_5h,24h,2026-04,-0.002186,-0.001509,-0.009623,0.00085574,0.00070511,-7.729e-05
ksft_5h,24h,2026-05,-0.008594,-0.002473,-0.009801,-0.00013786,0.00081576,-0.0001208
ksft_5h,24h,2026-06,-0.000114,-0.003631,-0.005154,0.00328811,0.00133533,0.00076931
ksft_5h,4h,2024-06,-0.002784,-0.002784,-0.002784,0.00012793,0.00012793,0.00012793
ksft_5h,4h,2024-07,-0.003674,-0.003229,-0.003229,4.071e-05,8.432e-05,8.432e-05
ksft_5h,4h,2024-08,-0.00216,-0.002873,-0.002873,0.00029421,0.00015428,0.00015428
ksft_5h,4h,2024-09,0.005056,-0.000259,-0.00089,0.00059988,0.0003116,0.00026568
ksft_5h,4h,2024-10,-0.006117,-0.001074,-0.001936,0.00020791,0.00036733,0.00025413
ksft_5h,4h,2024-11,-0.00793,-0.002997,-0.002935,0.00010493,0.00030424,0.00022926
ksft_5h,4h,2024-12,-0.001233,-0.005093,-0.002676,0.00050399,0.00027228,0.00029194
ksft_5h,4h,2025-01,-0.008372,-0.005845,-0.003459,1.281e-05,0.00020724,0.00028729
ksft_5h,4h,2025-02,-0.010017,-0.006541,-0.004769,-0.00069,-5.773e-05,0.00012325
ksft_5h,4h,2025-03,0.002227,-0.005387,-0.00524,0.00048994,-6.242e-05,0.00010493
ksft_5h,4h,2025-04,-0.009556,-0.005782,-0.005813,-0.00046436,-0.00022147,-7.11e-06
ksft_5h,4h,2025-05,0.003511,-0.001273,-0.003907,0.0002495,9.169e-05,1.698e-05
ksft_5h,4h,2025-06,0.005646,-0.000133,-0.00276,0.0002639,1.635e-05,-2.303e-05
ksft_5h,4h,2025-07,-0.01449,-0.001778,-0.00378,-0.00042865,2.825e-05,-9.661e-05
ksft_5h,4h,2025-08,-0.00572,-0.004855,-0.003064,-3.5e-05,-6.658e-05,1.256e-05
ksft_5h,4h,2025-09,0.000981,-0.00641,-0.003271,0.00094045,0.00015893,8.764e-05
ksft_5h,4h,2025-10,-0.010192,-0.004977,-0.003377,0.00038906,0.0004315,0.00022988
ksft_5h,4h,2025-11,-0.007366,-0.005526,-0.00519,-0.0002324,0.0003657,0.00014956
ksft_5h,4h,2025-12,-0.024916,-0.014158,-0.010284,-0.00077314,-0.00020549,-2.328e-05
ksft_5h,4h,2026-01,-0.005153,-0.012478,-0.008728,0.00041706,-0.00019616,0.00011767
ksft_5h,4h,2026-02,0.003154,-0.008971,-0.007249,0.00040023,1.472e-05,0.00019021
ksft_5h,4h,2026-03,0.000523,-0.000492,-0.007325,0.00043851,0.0004186,0.00010655
ksft_5h,4h,2026-04,-0.000933,0.000915,-0.005782,0.00016961,0.00033612,6.998e-05
ksft_5h,4h,2026-05,-0.011117,-0.003842,-0.006407,0.00019118,0.00026643,0.00014058
ksft_5h,4h,2026-06,-0.009234,-0.007095,-0.003793,0.00010127,0.00015402,0.00028631
ksft_5h,72h,2024-06,-0.014034,-0.014034,-0.014034,-0.00094924,-0.00094924,-0.00094924
ksft_5h,72h,2024-07,-0.0205,-0.017267,-0.017267,-0.00211653,-0.00153289,-0.00153289
ksft_5h,72h,2024-08,-0.008268,-0.014267,-0.014267,-0.00148365,-0.00151647,-0.00151647
ksft_5h,72h,2024-09,-0.00207,-0.010279,-0.011218,0.00165142,-0.00064959,-0.0007245
ksft_5h,72h,2024-10,0.00691,-0.001143,-0.007592,0.00250297,0.00089025,-7.901e-05
ksft_5h,72h,2024-11,-0.013523,-0.002894,-0.008581,0.0012899,0.00181476,0.00014914
ksft_5h,72h,2024-12,-0.00797,-0.004861,-0.00757,0.00188629,0.00189305,0.00062173
ksft_5h,72h,2025-01,-0.014499,-0.011997,-0.00657,-0.00290466,9.051e-05,0.00049038
ksft_5h,72h,2025-02,-0.008127,-0.010199,-0.006546,0.00100998,-2.8e-06,0.00090598
ksft_5h,72h,2025-03,-0.008973,-0.010533,-0.007697,-0.00301376,-0.00163615,0.00012845
ksft_5h,72h,2025-04,0.004609,-0.004164,-0.00808,0.00468184,0.00089269,0.0004916
ksft_5h,72h,2025-05,-0.0021,-0.002155,-0.006177,0.00106329,0.00091046,0.00045383
ksft_5h,72h,2025-06,-0.010454,-0.002648,-0.006591,-4.334e-05,0.0019006,0.00013222
ksft_5h,72h,2025-07,-0.01452,-0.009024,-0.006594,-0.00111112,-3.039e-05,0.00043115
ksft_5h,72h,2025-08,-0.007785,-0.010919,-0.006537,-0.00071218,-0.00062221,0.00014412
ksft_5h,72h,2025-09,0.00378,-0.006175,-0.004411,0.00546382,0.00121351,0.00155705
ksft_5h,72h,2025-10,-0.013688,-0.005897,-0.007461,-0.00199282,0.00091961,0.00044461
ksft_5h,72h,2025-11,-0.004883,-0.00493,-0.007925,0.00317581,0.0022156,0.0007967
ksft_5h,72h,2025-12,-0.0218,-0.013457,-0.009816,-0.00501393,-0.00127698,-3.174e-05
ksft_5h,72h,2026-01,-0.005774,-0.010819,-0.008358,0.00156149,-9.221e-05,0.0004137
ksft_5h,72h,2026-02,-0.000524,-0.009366,-0.007148,-0.00143107,-0.00162784,0.00029388
ksft_5h,72h,2026-03,-0.00105,-0.00245,-0.007953,0.00236073,0.00083038,-0.0002233
ksft_5h,72h,2026-04,0.001029,-0.000182,-0.005501,0.00389476,0.00160814,0.00075797
ksft_5h,72h,2026-05,-0.004749,-0.00159,-0.005478,-0.00109405,0.00172048,4.632e-05
ksft_5h,72h,2026-06,-0.023844,-0.009188,-0.005819,-0.00399975,-0.00039968,0.00021535
ma_gap_10_40,1h,2024-06,0.004755,0.004755,0.004755,5.66e-05,5.66e-05,5.66e-05
ma_gap_10_40,1h,2024-07,-0.00564,-0.000443,-0.000443,9.217e-05,7.439e-05,7.439e-05
ma_gap_10_40,1h,2024-08,-0.00569,-0.002192,-0.002192,-8.421e-05,2.152e-05,2.152e-05
ma_gap_10_40,1h,2024-09,-0.01264,-0.00799,-0.004804,8.759e-05,3.185e-05,3.804e-05
ma_gap_10_40,1h,2024-10,-0.020086,-0.012805,-0.00786,-0.00012657,-4.106e-05,5.12e-06
ma_gap_10_40,1h,2024-11,-0.019491,-0.017406,-0.009799,-3.987e-05,-2.628e-05,-2.38e-06
ma_gap_10_40,1h,2024-12,-0.017845,-0.019141,-0.013565,-4.747e-05,-7.13e-05,-1.973e-05
ma_gap_10_40,1h,2025-01,-0.001625,-0.012987,-0.012896,0.0001758,2.949e-05,-5.79e-06
ma_gap_10_40,1h,2025-02,-0.002637,-0.007369,-0.012387,0.00028524,0.00013786,5.579e-05
ma_gap_10_40,1h,2025-03,-0.009296,-0.004519,-0.01183,-9.242e-05,0.00012287,2.579e-05
ma_gap_10_40,1h,2025-04,-0.008451,-0.006795,-0.009891,1.47e-05,6.917e-05,4.933e-05
ma_gap_10_40,1h,2025-05,-0.013968,-0.010572,-0.00897,-5.261e-05,-4.344e-05,4.721e-05
ma_gap_10_40,1h,2025-06,-0.018981,-0.0138,-0.00916,-0.00019307,-7.699e-05,2.294e-05
ma_gap_10_40,1h,2025-07,-0.012581,-0.015177,-0.010986,0.00032657,2.696e-05,4.807e-05
ma_gap_10_40,1h,2025-08,-0.007204,-0.012922,-0.011747,0.00034289,0.0001588,5.768e-05
ma_gap_10_40,1h,2025-09,-0.013408,-0.011064,-0.012432,0.00037352,0.00034766,0.00013533
ma_gap_10_40,1h,2025-10,-0.018879,-0.013164,-0.01417,4.674e-05,0.00025438,0.00014067
ma_gap_10_40,1h,2025-11,-0.017857,-0.016715,-0.014818,-8.042e-05,0.00011328,0.00013604
ma_gap_10_40,1h,2025-12,-0.018414,-0.018383,-0.014724,-0.00017773,-7.047e-05,0.00013859
ma_gap_10_40,1h,2026-01,-0.013631,-0.016634,-0.014899,0.00027976,7.2e-06,0.00013079
ma_gap_10_40,1h,2026-02,-0.013914,-0.01532,-0.016017,-0.00010741,-1.79e-06,5.574e-05
ma_gap_10_40,1h,2026-03,-0.003633,-0.010393,-0.014388,6.36e-06,5.957e-05,-5.45e-06
ma_gap_10_40,1h,2026-04,-0.013119,-0.010222,-0.013428,0.00016032,1.976e-05,1.348e-05
ma_gap_10_40,1h,2026-05,-0.002188,-0.006313,-0.010816,0.00011033,9.234e-05,4.527e-05
ma_gap_10_40,1h,2026-06,0.01326,-0.000682,-0.005538,0.00080331,0.00035799,0.00020878
ma_gap_10_40,24h,2024-06,0.032384,0.032384,0.032384,0.00446712,0.00446712,0.00446712
ma_gap_10_40,24h,2024-07,-0.016845,0.00777,0.00777,-0.00044448,0.00201132,0.00201132
ma_gap_10_40,24h,2024-08,0.030997,0.015512,0.015512,0.00039695,0.0014732,0.0014732
ma_gap_10_40,24h,2024-09,-0.048259,-0.011369,-0.000431,-0.00209547,-0.00071433,0.00058103
ma_gap_10_40,24h,2024-10,-0.070467,-0.029243,-0.014438,-0.00549379,-0.00239744,-0.00063393
ma_gap_10_40,24h,2024-11,-0.008291,-0.042339,-0.013414,0.00323906,-0.00145007,1.157e-05
ma_gap_10_40,24h,2024-12,-0.038931,-0.03923,-0.025299,-0.00055137,-0.00093537,-0.00082485
ma_gap_10_40,24h,2025-01,0.043669,-0.001184,-0.015214,0.01035348,0.00434706,0.00097481
ma_gap_10_40,24h,2025-02,0.00681,0.003849,-0.019245,0.00434205,0.00471472,0.00163233
ma_gap_10_40,24h,2025-03,-0.027709,0.00759,-0.01582,-0.00374364,0.00365063,0.00135763
ma_gap_10_40,24h,2025-04,-0.045909,-0.022269,-0.011727,-0.0002287,0.00012324,0.00223515
ma_gap_10_40,24h,2025-05,-0.04051,-0.038043,-0.017097,-0.00339457,-0.00245564,0.00112954
ma_gap_10_40,24h,2025-06,-0.066084,-0.050834,-0.021622,-0.00413557,-0.00258628,0.00053218
ma_gap_10_40,24h,2025-07,-0.050419,-0.052338,-0.037303,-0.00106853,-0.00286622,-0.00137149
ma_gap_10_40,24h,2025-08,-0.045557,-0.05402,-0.046031,0.00375613,-0.00048266,-0.00146915
ma_gap_10_40,24h,2025-09,-0.033832,-0.043269,-0.047052,0.00820718,0.00363159,0.00052266
ma_gap_10_40,24h,2025-10,-0.039546,-0.039645,-0.045991,-0.00147711,0.0034954,0.00031459
ma_gap_10_40,24h,2025-11,-0.035818,-0.036399,-0.045209,-0.00377874,0.00098378,0.00025056
ma_gap_10_40,24h,2025-12,-0.034314,-0.03656,-0.039915,-0.00334458,-0.00286681,0.00038239
ma_gap_10_40,24h,2026-01,-0.015599,-0.028577,-0.034111,0.00481576,-0.00076919,0.00136311
ma_gap_10_40,24h,2026-02,-0.026075,-0.025329,-0.030864,0.00238816,0.00128645,0.00113511
ma_gap_10_40,24h,2026-03,-0.005631,-0.015768,-0.026164,0.00115515,0.00278636,-4.023e-05
ma_gap_10_40,24h,2026-04,-0.061145,-0.030951,-0.029764,0.00035533,0.00129955,0.00026518
ma_gap_10_40,24h,2026-05,0.008465,-0.019437,-0.022383,0.006169,0.00255983,0.00192314
ma_gap_10_40,24h,2026-06,0.034534,-0.006049,-0.010908,0.01321712,0.00658048,0.00468342
ma_gap_10_40,4h,2024-06,0.001985,0.001985,0.001985,0.00029304,0.00029304,0.00029304
ma_gap_10_40,4h,2024-07,-0.006385,-0.0022,-0.0022,0.00018818,0.00024061,0.00024061
ma_gap_10_40,4h,2024-08,-0.009609,-0.00467,-0.00467,-3.878e-05,0.00014748,0.00014748
ma_gap_10_40,4h,2024-09,-0.01502,-0.010338,-0.007257,0.00027316,0.00014085,0.0001789
ma_gap_10_40,4h,2024-10,-0.034923,-0.019851,-0.01279,-0.00051343,-9.302e-05,4.043e-05
ma_gap_10_40,4h,2024-11,-0.024687,-0.024876,-0.014773,-0.00033273,-0.000191,-2.176e-05
ma_gap_10_40,4h,2024-12,-0.030784,-0.030131,-0.020234,0.00022032,-0.00020861,-3.388e-05
ma_gap_10_40,4h,2025-01,-0.008212,-0.021227,-0.020539,0.00074886,0.00021215,5.957e-05
ma_gap_10_40,4h,2025-02,-0.00853,-0.015842,-0.020359,0.0011864,0.00071853,0.00026376
ma_gap_10_40,4h,2025-03,-0.021052,-0.012598,-0.021365,-0.00042978,0.00050183,0.00014661
ma_gap_10_40,4h,2025-04,-0.014529,-0.014704,-0.017966,0.0005124,0.00042301,0.00031758
ma_gap_10_40,4h,2025-05,-0.037556,-0.024379,-0.02011,-0.00058483,-0.0001674,0.00027556
ma_gap_10_40,4h,2025-06,-0.031884,-0.02799,-0.020294,-0.00051463,-0.00019569,0.00015307
ma_gap_10_40,4h,2025-07,-0.021136,-0.030192,-0.022448,0.00092702,-5.748e-05,0.00018276
ma_gap_10_40,4h,2025-08,-0.007662,-0.020227,-0.022303,0.00126848,0.00056029,0.00019644
ma_gap_10_40,4h,2025-09,-0.023063,-0.017287,-0.022639,0.0011101,0.00110187,0.00045309
ma_gap_10_40,4h,2025-10,-0.038454,-0.02306,-0.026626,-1.93e-05,0.00078643,0.00036447
ma_gap_10_40,4h,2025-11,-0.030059,-0.030526,-0.025377,-0.00028145,0.00026978,0.00041504
ma_gap_10_40,4h,2025-12,-0.03144,-0.033318,-0.025302,-0.00086806,-0.0003896,0.00035613
ma_gap_10_40,4h,2026-01,-0.02238,-0.027959,-0.02551,0.00075796,-0.00013052,0.00032795
ma_gap_10_40,4h,2026-02,-0.029458,-0.027759,-0.029142,-0.00023671,-0.0001156,7.709e-05
ma_gap_10_40,4h,2026-03,-0.009858,-0.020565,-0.026941,0.00014368,0.00022164,-8.398e-05
ma_gap_10_40,4h,2026-04,-0.037505,-0.025607,-0.026783,0.00037203,9.3e-05,-1.876e-05
ma_gap_10_40,4h,2026-05,-0.011066,-0.019476,-0.023618,0.00051102,0.00034224,0.00011332
ma_gap_10_40,4h,2026-06,0.025267,-0.007768,-0.014167,0.00337119,0.00141808,0.00081986
ma_gap_10_40,72h,2024-06,0.071456,0.071456,0.071456,0.01131214,0.01131214,0.01131214
ma_gap_10_40,72h,2024-07,-0.043676,0.01389,0.01389,-0.00916698,0.00107258,0.00107258
ma_gap_10_40,72h,2024-08,0.020679,0.016153,0.016153,0.00202685,0.00139067,0.00139067
ma_gap_10_40,72h,2024-09,-0.062157,-0.028385,-0.003424,-0.00451262,-0.00388425,-8.515e-05
ma_gap_10_40,72h,2024-10,-0.092806,-0.044761,-0.021301,-0.0114467,-0.00464416,-0.00235746
ma_gap_10_40,72h,2024-11,0.019589,-0.045124,-0.014486,0.01745181,0.0004975,0.00094408
ma_gap_10_40,72h,2024-12,-0.030908,-0.034708,-0.031547,-9.638e-05,0.00196958,-0.00095734
ma_gap_10_40,72h,2025-01,0.038457,0.009046,-0.017858,0.00734311,0.00823285,0.00179435
ma_gap_10_40,72h,2025-02,-0.048448,-0.013633,-0.029379,-0.00905158,-0.00060162,-5.206e-05
ma_gap_10_40,72h,2025-03,-0.005664,-0.005218,-0.019963,-0.00173371,-0.00114739,0.00041109
ma_gap_10_40,72h,2025-04,0.016636,-0.012492,-0.001723,0.0150641,0.00142627,0.00482956
ma_gap_10_40,72h,2025-05,-0.038582,-0.009203,-0.011418,-0.00021168,0.0043729,0.00188564
ma_gap_10_40,72h,2025-06,-0.096595,-0.039513,-0.022366,-0.01080053,0.00135063,0.00010162
ma_gap_10_40,72h,2025-07,-0.030889,-0.055355,-0.033923,0.00330142,-0.00257026,-0.000572
ma_gap_10_40,72h,2025-08,-0.030959,-0.052814,-0.031009,0.02857447,0.00702512,0.00569901
ma_gap_10_40,72h,2025-09,-0.014174,-0.025341,-0.032427,0.02729854,0.01972481,0.01053772
ma_gap_10_40,72h,2025-10,-0.011275,-0.018803,-0.037079,0.02389659,0.02658987,0.0120098
ma_gap_10_40,72h,2025-11,-0.008448,-0.011299,-0.032057,-0.00906602,0.01404304,0.01053408
ma_gap_10_40,72h,2025-12,-0.03377,-0.017831,-0.021586,-0.0033151,0.00383849,0.01178165
ma_gap_10_40,72h,2026-01,0.033203,-0.003005,-0.010904,0.01549867,0.00103918,0.01381453
ma_gap_10_40,72h,2026-02,-0.0013,-0.000622,-0.005961,0.00645944,0.00621434,0.01012869
ma_gap_10_40,72h,2026-03,-0.001577,0.010109,-0.003861,0.00569972,0.00921928,0.00652888
ma_gap_10_40,72h,2026-04,-0.040674,-0.014517,-0.008761,0.01646771,0.00954229,0.00529074
