variant_id,fee_bps,slippage_bps,total_cost_bps,participation_rate,notional_usd,gross_median_spread,estimated_cost_per_rebalance,net_median_spread,median_capacity_usd,capacity_ok,survives_both
signal_v0_pm_full_structured__1h__original_no_guard,5,25,30,0.02,5000,0.00010178146226310714,0.000564,-0.0004622185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,5,25,30,0.02,10000,0.00010178146226310714,0.000564,-0.0004622185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,5,25,30,0.02,50000,0.00010178146226310714,0.000564,-0.0004622185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,5,25,30,0.02,100000,0.00010178146226310714,0.000564,-0.0004622185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,5,25,30,0.05,1000,0.00010178146226310714,0.000564,-0.0004622185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,5,25,30,0.05,5000,0.00010178146226310714,0.000564,-0.0004622185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,5,25,30,0.05,10000,0.00010178146226310714,0.000564,-0.0004622185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,5,25,30,0.05,50000,0.00010178146226310714,0.000564,-0.0004622185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,5,25,30,0.05,100000,0.00010178146226310714,0.000564,-0.0004622185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.001,1000,0.00010178146226310714,0.0002068,-0.00010501853773689287,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.001,5000,0.00010178146226310714,0.0002068,-0.00010501853773689287,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.001,10000,0.00010178146226310714,0.0002068,-0.00010501853773689287,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.001,50000,0.00010178146226310714,0.0002068,-0.00010501853773689287,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.001,100000,0.00010178146226310714,0.0002068,-0.00010501853773689287,57843.52946842685,False,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.005,1000,0.00010178146226310714,0.0002068,-0.00010501853773689287,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.005,5000,0.00010178146226310714,0.0002068,-0.00010501853773689287,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.005,10000,0.00010178146226310714,0.0002068,-0.00010501853773689287,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.005,50000,0.00010178146226310714,0.0002068,-0.00010501853773689287,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.005,100000,0.00010178146226310714,0.0002068,-0.00010501853773689287,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.01,1000,0.00010178146226310714,0.0002068,-0.00010501853773689287,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.01,5000,0.00010178146226310714,0.0002068,-0.00010501853773689287,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.01,10000,0.00010178146226310714,0.0002068,-0.00010501853773689287,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.01,50000,0.00010178146226310714,0.0002068,-0.00010501853773689287,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.01,100000,0.00010178146226310714,0.0002068,-0.00010501853773689287,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.02,1000,0.00010178146226310714,0.0002068,-0.00010501853773689287,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.02,5000,0.00010178146226310714,0.0002068,-0.00010501853773689287,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.02,10000,0.00010178146226310714,0.0002068,-0.00010501853773689287,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.02,50000,0.00010178146226310714,0.0002068,-0.00010501853773689287,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.02,100000,0.00010178146226310714,0.0002068,-0.00010501853773689287,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.05,1000,0.00010178146226310714,0.0002068,-0.00010501853773689287,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.05,5000,0.00010178146226310714,0.0002068,-0.00010501853773689287,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.05,10000,0.00010178146226310714,0.0002068,-0.00010501853773689287,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.05,50000,0.00010178146226310714,0.0002068,-0.00010501853773689287,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,1,11,0.05,100000,0.00010178146226310714,0.0002068,-0.00010501853773689287,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.001,1000,0.00010178146226310714,0.000282,-0.00018021853773689288,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.001,5000,0.00010178146226310714,0.000282,-0.00018021853773689288,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.001,10000,0.00010178146226310714,0.000282,-0.00018021853773689288,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.001,50000,0.00010178146226310714,0.000282,-0.00018021853773689288,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.001,100000,0.00010178146226310714,0.000282,-0.00018021853773689288,57843.52946842685,False,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.005,1000,0.00010178146226310714,0.000282,-0.00018021853773689288,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.005,5000,0.00010178146226310714,0.000282,-0.00018021853773689288,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.005,10000,0.00010178146226310714,0.000282,-0.00018021853773689288,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.005,50000,0.00010178146226310714,0.000282,-0.00018021853773689288,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.005,100000,0.00010178146226310714,0.000282,-0.00018021853773689288,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.01,1000,0.00010178146226310714,0.000282,-0.00018021853773689288,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.01,5000,0.00010178146226310714,0.000282,-0.00018021853773689288,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.01,10000,0.00010178146226310714,0.000282,-0.00018021853773689288,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.01,50000,0.00010178146226310714,0.000282,-0.00018021853773689288,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.01,100000,0.00010178146226310714,0.000282,-0.00018021853773689288,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.02,1000,0.00010178146226310714,0.000282,-0.00018021853773689288,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.02,5000,0.00010178146226310714,0.000282,-0.00018021853773689288,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.02,10000,0.00010178146226310714,0.000282,-0.00018021853773689288,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.02,50000,0.00010178146226310714,0.000282,-0.00018021853773689288,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.02,100000,0.00010178146226310714,0.000282,-0.00018021853773689288,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.05,1000,0.00010178146226310714,0.000282,-0.00018021853773689288,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.05,5000,0.00010178146226310714,0.000282,-0.00018021853773689288,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.05,10000,0.00010178146226310714,0.000282,-0.00018021853773689288,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.05,50000,0.00010178146226310714,0.000282,-0.00018021853773689288,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,5,15,0.05,100000,0.00010178146226310714,0.000282,-0.00018021853773689288,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.001,1000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.001,5000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.001,10000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.001,50000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.001,100000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,57843.52946842685,False,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.005,1000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.005,5000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.005,10000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.005,50000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.005,100000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.01,1000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.01,5000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.01,10000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.01,50000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.01,100000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.02,1000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.02,5000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.02,10000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.02,50000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.02,100000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.05,1000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.05,5000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.05,10000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.05,50000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,10,20,0.05,100000,0.00010178146226310714,0.00037600000000000003,-0.0002742185377368929,2892176.4734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.001,1000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.001,5000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.001,10000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.001,50000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,57843.52946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.001,100000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,57843.52946842685,False,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.005,1000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.005,5000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.005,10000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.005,50000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.005,100000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,289217.64734213427,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.01,1000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.01,5000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.01,10000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.01,50000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.01,100000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,578435.2946842685,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.02,1000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,1156870.589368537,True,False
signal_v0_pm_full_structured__1h__original_no_guard,10,25,35,0.02,5000,0.00010178146226310714,0.0006580000000000001,-0.0005562185377368929,1156870.589368537,True,False
